0	0	23	
0	0	24	
0p01	0.01	0	
0p01	0.01	1	
0p01	0.01	2	
0p01	0.01	3	
0p01	0.01	4	
0p01	0.01	5	
0p01	0.01	6	
0p01	0.01	7	
0p01	0.01	8	
0p01	0.01	9	
0p01	0.01	10	
0p01	0.01	11	
0p01	0.01	12	
0p01	0.01	23	
0p01	0.01	24	
0p016667	0.016667	0	
0p016667	0.016667	1	
0p016667	0.016667	2	
0p016667	0.016667	3	
0p016667	0.016667	4	
0p016667	0.016667	5	
0p016667	0.016667	6	
0p016667	0.016667	7	
0p016667	0.016667	8	
0p016667	0.016667	9	
0p016667	0.016667	10	
0p016667	0.016667	11	
0p016667	0.016667	23	
0p016667	0.016667	24	
0p023333	0.023333	0	
0p023333	0.023333	1	
0p023333	0.023333	2	
0p023333	0.023333	3	
0p023333	0.023333	4	
0p023333	0.023333	5	
0p023333	0.023333	6	
0p023333	0.023333	7	
0p023333	0.023333	8	
0p023333	0.023333	9	
0p023333	0.023333	10	
0p023333	0.023333	11	
0p023333	0.023333	23	
0p03	0.03	0	
0p03	0.03	1	
0p03	0.03	2	
0p03	0.03	3	
0p03	0.03	4	
0p03	0.03	5	
0p03	0.03	6	
0p03	0.03	7	
0p03	0.03	9	
0p03	0.03	10	
0p03	0.03	11	
0p03	0.03	22	
0p03	0.03	23	
