# frequency_cm-1 spectrum_qm_au
2.201611092747823761e+01 4.404721006288298049e+28
2.218289964662579905e+01 -7.397285053763808018e+27
2.234968836577336049e+01 1.028771119929560086e+29
2.251647708492092548e+01 -3.827919131608453660e+27
2.268326580406848691e+01 7.079042600465127588e+28
2.285005452321604835e+01 3.614094458658168629e+28
2.301684324236361334e+01 7.069520897582478240e+28
2.318363196151117478e+01 -2.177477099603972363e+28
2.335042068065873622e+01 5.773254487578276261e+28
2.351720939980630121e+01 7.134305668180921146e+28
2.368399811895386264e+01 6.987082442213146528e+28
2.385078683810142408e+01 -1.216664766340442753e+28
2.401757555724898552e+01 1.493424965049591854e+29
2.418436427639654696e+01 -5.100038185337884747e+28
2.435115299554410839e+01 1.008775403929595808e+29
2.451794171469166983e+01 7.842746461618788252e+27
2.468473043383923482e+01 5.489551148296797943e+28
2.485151915298679626e+01 -1.325751300156336792e+28
2.501830787213435769e+01 1.024819371893335318e+29
2.518509659128191913e+01 -3.244219781726997572e+28
2.535188531042948412e+01 1.450164545733036957e+29
2.551867402957704556e+01 -1.397108528390346462e+28
2.568546274872460700e+01 3.215338614568765905e+28
2.585225146787217199e+01 3.151853390216883862e+28
2.601904018701973342e+01 1.249655366920485575e+29
2.618582890616729486e+01 -2.529158329477511611e+28
2.635261762531485985e+01 1.083811829967500198e+29
2.651940634446242129e+01 8.498178497117820886e+27
2.668619506360998272e+01 8.780627790460802733e+28
2.685298378275754416e+01 -2.886837936601466621e+28
2.701977250190510915e+01 1.273024452376402458e+29
2.718656122105267059e+01 -2.680940641934411967e+28
2.735334994020023203e+01 1.197542239638860949e+29
2.752013865934779702e+01 -3.797525611514160126e+28
2.768692737849535845e+01 1.756210789668861863e+29
2.785371609764291989e+01 -8.222863740983147540e+28
2.802050481679048488e+01 1.440474927242374788e+29
2.818729353593804632e+01 -3.615544145737112804e+27
2.835408225508560776e+01 2.256701786027854895e+29
2.852087097423317275e+01 -1.137526271434291626e+29
2.868765969338073418e+01 1.567242155554856875e+29
2.885444841252829562e+01 -5.355353686895835044e+28
2.902123713167585706e+01 1.863640059977878873e+29
2.918802585082342205e+01 -1.060527847905458615e+29
2.935481456997097993e+01 2.233319498532082217e+29
2.952160328911854137e+01 -4.025077370161492388e+28
2.968839200826610636e+01 1.559875798664738815e+29
2.985518072741366780e+01 -1.132399422872776418e+29
3.002196944656122923e+01 1.924286522358670597e+29
3.018875816570879067e+01 3.994619106534361757e+28
3.035554688485635566e+01 4.952231589218892617e+28
3.052233560400391710e+01 8.436031024756390972e+28
3.068912432315147854e+01 2.007711227606513453e+28
3.085591304229904352e+01 1.025468098673426300e+28
3.102270176144660496e+01 -9.416034423753070448e+26
3.118949048059416640e+01 8.103307796972235227e+28
3.135627919974173139e+01 1.675739866936972882e+28
3.152306791888929283e+01 2.791756223592026823e+28
3.168985663803685426e+01 1.441031361436409127e+29
3.185664535718441925e+01 6.375127892068802314e+28
3.202343407633198069e+01 7.779933025972595386e+28
3.219022279547954213e+01 7.373882721212866772e+28
3.235701151462710357e+01 9.209966857578495936e+28
3.252380023377466500e+01 1.421207963839982915e+29
3.269058895292223355e+01 5.451866630981312701e+28
3.285737767206979498e+01 4.224225519968799480e+28
3.302416639121735642e+01 1.491725797669949358e+29
3.319095511036491786e+01 1.714587655445281352e+28
3.335774382951247929e+01 1.184170726276933731e+29
3.352453254866004073e+01 1.241146057677028428e+29
3.369132126780760217e+01 -7.822195372469366277e+28
3.385810998695517071e+01 1.295051320394590870e+29
3.402489870610273215e+01 4.886779086117689048e+28
3.419168742525029359e+01 6.837094191539156240e+28
3.435847614439785502e+01 8.775020857127319746e+28
3.452526486354541646e+01 7.176425049308882155e+28
3.469205358269297790e+01 1.300326127602295439e+29
