# frequency_cm-1 spectrum_qm_au
1.834628311102881426e+01 4.263076480984241000e+15
1.867985189486570263e+01 4.323219791097939500e+15
1.901342067870259100e+01 4.382355002871278000e+15
1.934698946253947938e+01 4.440499654935491500e+15
1.968055824637636420e+01 4.497671398760857000e+15
2.001412703021325257e+01 4.553887957577388000e+15
2.034769581405014094e+01 4.609167089658776000e+15
2.068126459788702576e+01 4.663526555504402000e+15
2.101483338172391413e+01 4.716984088506911000e+15
2.134840216556080250e+01 4.769557368739099000e+15
2.168197094939769087e+01 4.821263999538052000e+15
2.201553973323457924e+01 4.872121486597424000e+15
2.234910851707146406e+01 4.922147219316303000e+15
2.268267730090835244e+01 4.971358454178181000e+15
2.301624608474524081e+01 5.019772299961432000e+15
2.334981486858212563e+01 5.067405704604295000e+15
2.368338365241901400e+01 5.114275443567106000e+15
2.401695243625590237e+01 5.160398109552364000e+15
2.435052122009279074e+01 5.205790103457722000e+15
2.468409000392967911e+01 5.250467626450640000e+15
2.501765878776656393e+01 5.294446673065812000e+15
2.535122757160345230e+01 5.337743025234782000e+15
2.568479635544034068e+01 5.380372247168920000e+15
2.601836513927722550e+01 5.422349681022002000e+15
2.635193392311411387e+01 5.463690443267784000e+15
2.668550270695100224e+01 5.504409421731990000e+15
2.701907149078789061e+01 5.544521273226363000e+15
2.735264027462478253e+01 5.584040421733258000e+15
2.768620905846166380e+01 5.622981057097416000e+15
2.801977784229855573e+01 5.661357134182448000e+15
2.835334662613544410e+01 5.699182372454136000e+15
2.868691540997232536e+01 5.736470255955801000e+15
2.902048419380921729e+01 5.773234033642506000e+15
2.935405297764610566e+01 5.809486720044500000e+15
2.968762176148299403e+01 5.845241096232049000e+15
3.002119054531988240e+01 5.880509711055348000e+15
3.035475932915676722e+01 5.915304882635513000e+15
3.068832811299365559e+01 5.949638700084192000e+15
3.102189689683054397e+01 5.983523025430828000e+15
3.135546568066742879e+01 6.016969495737860000e+15
3.168903446450431716e+01 6.049989525385578000e+15
3.202260324834120553e+01 6.082594308509354000e+15
3.235617203217809390e+01 6.114794821573956000e+15
3.268974081601498227e+01 6.146601826068758000e+15
3.302330959985186354e+01 6.178025871311154000e+15
3.335687838368875191e+01 6.209077297344126000e+15
3.369044716752564028e+01 6.239766237916418000e+15
3.402401595136252865e+01 6.270102623533420000e+15
3.435758473519941703e+01 6.300096184568630000e+15
3.469115351903630540e+01 6.329756454425086000e+15
3.502472230287319377e+01 6.359092772738478000e+15
3.535829108671008214e+01 6.388114288612124000e+15
3.569185987054696341e+01 6.416829963877190000e+15
3.602542865438385178e+01 6.445248576369353000e+15
3.635899743822074726e+01 6.473378723216092000e+15
3.669256622205762852e+01 6.501228824127572000e+15
3.702613500589452400e+01 6.528807124685668000e+15
3.735970378973140527e+01 6.556121699624860000e+15
3.769327257356828653e+01 6.583180456101573000e+15
3.802684135740518201e+01 6.609991136945094000e+15
3.836041014124207038e+01 6.636561323888080000e+15
3.869397892507895875e+01 6.662898440771099000e+15
3.902754770891584712e+01 6.689009756718454000e+15
3.936111649275272839e+01 6.714902389282105000e+15
3.969468527658962387e+01 6.740583307550011000e+15
4.002825406042650513e+01 6.766059335217191000e+15
4.036182284426339351e+01 6.791337153616594000e+15
4.069539162810028188e+01 6.816423304707242000e+15
4.102896041193717025e+01 6.841324194018791000e+15
4.136252919577405152e+01 6.866046093549448000e+15
4.169609797961094699e+01 6.890595144616990000e+15
4.202966676344782826e+01 6.914977360660562000e+15
4.236323554728472374e+01 6.939198629992782000e+15
4.269680433112160500e+01 6.963264718500430000e+15
4.303037311495849337e+01 6.987181272293917000e+15
4.336394189879538175e+01 7.010953820303519000e+15
4.369751068263227012e+01 7.034587776822914000e+15
4.403107946646915849e+01 7.058088443998853000e+15
4.436464825030604686e+01 7.081461014266891000e+15
4.469821703414292813e+01 7.104710572732759000e+15
4.503178581797982361e+01 7.127842099499442000e+15
4.536535460181670487e+01 7.150860471939435000e+15
4.569892338565359324e+01 7.173770466912766000e+15
4.603249216949048161e+01 7.196576762930135000e+15
4.636606095332736999e+01 7.219283942261949000e+15
4.669962973716425125e+01 7.241896492992812000e+15
4.703319852100114673e+01 7.264418811022440000e+15
4.736676730483802800e+01 7.286855202012217000e+15
4.770033608867492347e+01 7.309209883279075000e+15
4.803390487251180474e+01 7.331486985635412000e+15
4.836747365634869311e+01 7.353690555177204000e+15
4.870104244018558148e+01 7.375824555019036000e+15
4.903461122402246986e+01 7.397892866977846000e+15
4.936818000785935823e+01 7.419899293205000000e+15
4.970174879169624660e+01 7.441847557767450000e+15
5.003531757553312787e+01 7.463741308178634000e+15
5.036888635937002334e+01 7.485584116879218000e+15
5.070245514320690461e+01 7.507379482668583000e+15
5.103602392704379298e+01 7.529130832087591000e+15
5.136959271088068135e+01 7.550841520752618000e+15
5.170316149471756972e+01 7.572514834642294000e+15
5.203673027855445099e+01 7.594153991336512000e+15
5.237029906239134647e+01 7.615762141209064000e+15
5.270386784622822773e+01 7.637342368574112000e+15
5.303743663006512321e+01 7.658897692786918000e+15
5.337100541390200448e+01 7.680431069299462000e+15
5.370457419773889285e+01 7.701945390672032000e+15
5.403814298157578122e+01 7.723443487540024000e+15
5.437171176541266959e+01 7.744928129538228000e+15
5.470528054924956507e+01 7.766402026181533000e+15
5.503884933308644634e+01 7.787867827703600000e+15
5.537241811692332760e+01 7.809328125853666000e+15
5.570598690076022308e+01 7.830785454651943000e+15
5.603955568459711145e+01 7.852242291104289000e+15
5.637312446843399272e+01 7.873701055876720000e+15
5.670669325227088819e+01 7.895164113929769000e+15
5.704026203610776946e+01 7.916633775114030000e+15
5.737383081994465073e+01 7.938112294726594000e+15
5.770739960378154620e+01 7.959601874029194000e+15
5.804096838761843458e+01 7.981104660728889000e+15
5.837453717145532295e+01 8.002622749421002000e+15
5.870810595529221132e+01 8.024158181995324000e+15
5.904167473912909259e+01 8.045712948006242000e+15
5.937524352296598806e+01 8.067288985006508000e+15
5.970881230680286933e+01 8.088888178845977000e+15
6.004238109063976481e+01 8.110512363935099000e+15
6.037594987447664607e+01 8.132163323474161000e+15
6.070951865831353444e+01 8.153842789648369000e+15
6.104308744215042282e+01 8.175552443789436000e+15
6.137665622598731119e+01 8.197293916504044000e+15
6.171022500982419245e+01 8.219068787769808000e+15
6.204379379366108793e+01 8.240878586999156000e+15
6.237736257749796920e+01 8.262724793071312000e+15
6.271093136133485757e+01 8.284608834333480000e+15
6.304450014517174594e+01 8.306532088571210000e+15
6.337806892900863431e+01 8.328495882948616000e+15
6.371163771284552269e+01 8.350501493919142000e+15
6.404520649668241106e+01 8.372550147106892000e+15
6.437877528051929232e+01 8.394643017159904000e+15
6.471234406435618780e+01 8.416781227574864000e+15
6.504591284819306907e+01 8.438965850494842000e+15
6.537948163202996454e+01 8.461197906479904000e+15
6.571305041586684581e+01 8.483478364251522000e+15
6.604661919970372708e+01 8.505808140411385000e+15
6.638018798354062255e+01 8.528188099135072000e+15
6.671375676737750382e+01 8.550619051841472000e+15
6.704732555121439930e+01 8.573101756838473000e+15
6.738089433505128056e+01 8.595636918945778000e+15
6.771446311888817604e+01 8.618225189095160000e+15
6.804803190272505731e+01 8.640867163909528000e+15
6.838160068656195278e+01 8.663563385261170000e+15
6.871516947039883405e+01 8.686314339809992000e+15
6.904873825423572953e+01 8.709120458522806000e+15
6.938230703807261079e+01 8.731982116174216000e+15
6.971587582190949206e+01 8.754899630830569000e+15
7.004944460574638754e+01 8.777873263317130000e+15
7.038301338958326880e+01 8.800903216670182000e+15
7.071658217342016428e+01 8.823989635574653000e+15
7.105015095725704555e+01 8.847132605788453000e+15
7.138371974109392681e+01 8.870332153554517000e+15
7.171728852493082229e+01 8.893588245002044000e+15
7.205085730876770356e+01 8.916900785537438000e+15
7.238442609260459903e+01 8.940269619226999000e+15
7.271799487644149451e+01 8.963694528171934000e+15
7.305156366027837578e+01 8.987175231877352000e+15
7.338513244411525704e+01 9.010711386616660000e+15
7.371870122795213831e+01 9.034302584792444000e+15
7.405227001178904800e+01 9.057948354295716000e+15
7.438583879562592927e+01 9.081648157864616000e+15
7.471940757946281053e+01 9.105401392444464000e+15
7.505297636329969180e+01 9.129207388550716000e+15
7.538654514713657306e+01 9.153065409636020000e+15
7.572011393097348275e+01 9.176974651464004000e+15
7.605368271481036402e+01 9.200934241490440000e+15
7.638725149864724528e+01 9.224943238254748000e+15
7.672082028248414076e+01 9.249000630782624000e+15
7.705438906632102203e+01 9.273105338002436000e+15
7.738795785015791751e+01 9.297256208177122000e+15
7.772152663399479877e+01 9.321452018353380000e+15
7.805509541783169425e+01 9.345691473830622000e+15
7.838866420166857552e+01 9.369973207651482000e+15
7.872223298550545678e+01 9.394295780116012000e+15
7.905580176934233805e+01 9.418657678321944000e+15
7.938937055317924774e+01 9.443057315733122000e+15
7.972293933701612900e+01 9.467493031778360000e+15
8.005650812085301027e+01 9.491963091482962000e+15
8.039007690468989153e+01 9.516465685135572000e+15
8.072364568852678701e+01 9.540998927992028000e+15
8.105721447236368249e+01 9.565560860019524000e+15
8.139078325620056376e+01 9.590149445682470000e+15
8.172435204003744502e+01 9.614762573773436000e+15
8.205792082387434050e+01 9.639398057291016000e+15
8.239148960771122177e+01 9.664053633367074000e+15
8.272505839154810303e+01 9.688726963246134000e+15
8.305862717538499851e+01 9.713415632319248000e+15
8.339219595922189399e+01 9.738117150214556000e+15
8.372576474305877525e+01 9.762828950947368000e+15
8.405933352689565652e+01 9.787548393131790000e+15
8.439290231073253779e+01 9.812272760256612000e+15
8.472647109456944747e+01 9.836999261027592000e+15
8.506003987840632874e+01 9.861725029778756000e+15
8.539360866224321001e+01 9.886447126954332000e+15
8.572717744608009127e+01 9.911162539664658000e+15
8.606074622991698675e+01 9.935868182317024000e+15
8.639431501375388223e+01 9.960560897324352000e+15
8.672788379759076349e+01 9.985237455893532000e+15
8.706145258142764476e+01 1.000989455889529200e+16
8.739502136526454024e+01 1.003452883781735600e+16
8.772859014910142150e+01 1.005913685580298400e+16
8.806215893293831698e+01 1.008371510877616000e+16
8.839572771677519825e+01 1.010826002665524000e+16
8.872929650061209372e+01 1.013276797465619200e+16
8.906286528444897499e+01 1.015723525468708000e+16
8.939643406828585626e+01 1.018165810683428800e+16
8.973000285212273752e+01 1.020603271094224400e+16
9.006357163595964721e+01 1.023035518828678400e+16
9.039714041979652848e+01 1.025462160334308400e+16
9.073070920363340974e+01 1.027882796564866000e+16
9.106427798747029101e+01 1.030297023176158600e+16
9.139784677130718649e+01 1.032704430731405400e+16
9.173141555514408196e+01 1.035104604916115800e+16
9.206498433898096323e+01 1.037497126762468000e+16
9.239855312281785871e+01 1.039881572883109200e+16
9.273212190665473997e+01 1.042257515714328800e+16
9.306569069049162124e+01 1.044624523768492400e+16
9.339925947432850251e+01 1.046982161895602200e+16
9.373282825816541219e+01 1.049329991553884000e+16
9.406639704200229346e+01 1.051667571089159600e+16
9.439996582583917473e+01 1.053994456022898200e+16
9.473353460967605599e+01 1.056310199348645400e+16
9.506710339351293726e+01 1.058614351836642400e+16
9.540067217734984695e+01 1.060906462346363200e+16
9.573424096118672821e+01 1.063186078146646600e+16
9.606780974502360948e+01 1.065452745243141000e+16
9.640137852886050496e+01 1.067706008712699600e+16
9.673494731269738622e+01 1.069945413044379600e+16
9.706851609653428170e+01 1.072170502486648000e+16
9.740208488037116297e+01 1.074380821400360200e+16
9.773565366420805844e+01 1.076575914617128400e+16
9.806922244804493971e+01 1.078755327802574600e+16
9.840279123188182098e+01 1.080918607824008400e+16
9.873636001571871645e+01 1.083065303122042200e+16
9.906992879955561193e+01 1.085194964085608800e+16
9.940349758339249320e+01 1.087307143429844200e+16
9.973706636722937446e+01 1.089401396576318200e+16
1.000706351510662557e+02 1.091477282034965600e+16
1.004042039349031512e+02 1.093534361787236400e+16
1.007377727187400467e+02 1.095572201669770000e+16
1.010713415025769280e+02 1.097590371758057600e+16
1.014049102864138092e+02 1.099588446749411600e+16
1.017384790702507047e+02 1.101566006344677000e+16
1.020720478540875860e+02 1.103522635627990400e+16
1.024056166379244814e+02 1.105457925443980800e+16
1.027391854217613627e+02 1.107371472771756000e+16
1.030727542055982582e+02 1.109262881095037400e+16
1.034063229894351394e+02 1.111131760767778000e+16
1.037398917732720207e+02 1.112977729374640600e+16
1.040734605571089020e+02 1.114800412085692600e+16
1.044070293409458117e+02 1.116599442004680800e+16
1.047405981247826929e+02 1.118374460510242800e+16
1.050741669086195742e+02 1.120125117589491200e+16
1.054077356924564555e+02 1.121851072163296200e+16
1.057413044762933509e+02 1.123551992402742000e+16
1.060748732601302464e+02 1.125227556036149200e+16
1.064084420439671277e+02 1.126877450646098400e+16
1.067420108278040090e+02 1.128501373955945200e+16
1.070755796116409044e+02 1.130099034105297000e+16
1.074091483954777857e+02 1.131670149913939400e+16
1.077427171793146812e+02 1.133214451133774600e+16
1.080762859631515624e+02 1.134731678688299800e+16
1.084098547469884579e+02 1.136221584899233400e+16
1.087434235308253392e+02 1.137683933699849200e+16
1.090769923146622205e+02 1.139118500834742800e+16
1.094105610984991301e+02 1.140525074045604000e+16
1.097441298823360114e+02 1.141903453242761400e+16
1.100776986661728927e+02 1.143253450662215800e+16
1.104112674500097739e+02 1.144574891007916800e+16
1.107448362338466552e+02 1.145867611579094800e+16
1.110784050176835507e+02 1.147131462382475200e+16
1.114119738015204462e+02 1.148366306229252800e+16
1.117455425853573274e+02 1.149572018816699600e+16
1.120791113691942229e+02 1.150748488794393400e+16
1.124126801530311042e+02 1.151895617814983400e+16
1.127462489368679854e+02 1.153013320569539400e+16
1.130798177207048809e+02 1.154101524807493600e+16
1.134133865045417764e+02 1.155160171341281200e+16
1.137469552883786577e+02 1.156189214035750400e+16
1.140805240722155389e+02 1.157188619782506400e+16
1.144140928560524202e+02 1.158158368459346000e+16
1.147476616398893015e+02 1.159098452874990400e+16
1.150812304237262111e+02 1.160008878699349400e+16
1.154147992075630924e+02 1.160889664379560000e+16
1.157483679913999737e+02 1.161740841042115600e+16
1.160819367752368692e+02 1.162562452381361200e+16
1.164155055590737504e+02 1.163354554534735200e+16
1.167490743429106459e+02 1.164117215945087800e+16
1.170826431267475272e+02 1.164850517210476400e+16
1.174162119105844226e+02 1.165554550921833600e+16
1.177497806944213039e+02 1.166229421488960400e+16
1.180833494782581852e+02 1.166875244955228400e+16
1.184169182620950806e+02 1.167492148801536400e+16
1.187504870459319761e+02 1.168080271739900000e+16
1.190840558297688574e+02 1.168639763497250000e+16
1.194176246136057387e+02 1.169170784589858000e+16
1.197511933974426199e+02 1.169673506088977200e+16
1.200847621812795296e+02 1.170148109378137000e+16
1.204183309651164109e+02 1.170594785902674400e+16
1.207518997489532921e+02 1.171013736911996400e+16
1.210854685327901734e+02 1.171405173195132000e+16
1.214190373166270689e+02 1.171769314810071600e+16
1.217526061004639502e+02 1.172106390807468200e+16
1.220861748843008456e+02 1.172416638949214600e+16
1.224197436681377269e+02 1.172700305422414000e+16
1.227533124519746224e+02 1.172957644549312000e+16
1.230868812358115036e+02 1.173188918493672400e+16
1.234204500196483849e+02 1.173394396964142000e+16
1.237540188034852804e+02 1.173574356915096800e+16
1.240875875873221759e+02 1.173729082245493600e+16
1.244211563711590571e+02 1.173858863496189600e+16
1.247547251549959384e+02 1.173963997546242400e+16
1.250882939388328197e+02 1.174044787308648800e+16
1.254218627226697151e+02 1.174101541425975200e+16
1.257554315065066106e+02 1.174134573966341000e+16
1.260890002903434919e+02 1.174144204120177400e+16
1.264225690741803731e+02 1.174130755898196400e+16
1.267561378580172686e+02 1.174094557830945200e+16
1.270897066418541499e+02 1.174035942670373200e+16
1.274232754256910454e+02 1.173955247093768800e+16
1.277568442095279408e+02 1.173852811410402000e+16
1.280904129933648221e+02 1.173728979271265600e+16
1.284239817772017034e+02 1.173584097382191800e+16
1.287575505610385846e+02 1.173418515220687600e+16
1.290911193448754943e+02 1.173232584756763600e+16
1.294246881287123756e+02 1.173026660178038000e+16
1.297582569125492569e+02 1.172801097619373200e+16
1.300918256963861381e+02 1.172556254897298200e+16
1.304253944802230194e+02 1.172292491249416800e+16
1.307589632640599291e+02 1.172010167079045200e+16
1.310925320478968104e+02 1.171709643705241200e+16
1.314261008317336916e+02 1.171391283118424200e+16
1.317596696155705729e+02 1.171055447741728400e+16
1.320932383994074542e+02 1.170702500198250600e+16
1.324268071832443354e+02 1.170332803084309800e+16
1.327603759670812451e+02 1.169946718748842800e+16
1.330939447509181264e+02 1.169544609079022200e+16
1.334275135347550076e+02 1.169126835292206000e+16
1.337610823185919173e+02 1.168693757734259000e+16
1.340946511024287986e+02 1.168245735684337000e+16
1.344282198862656799e+02 1.167783127166151800e+16
1.347617886701025611e+02 1.167306288765766600e+16
1.350953574539394708e+02 1.166815575455933200e+16
1.354289262377763521e+02 1.166311340426990600e+16
1.357624950216132333e+02 1.165793934924306800e+16
1.360960638054501146e+02 1.165263708092264200e+16
1.364296325892870243e+02 1.164721006824765000e+16
1.367632013731239056e+02 1.164166175622208200e+16
1.370967701569607868e+02 1.163599556454920800e+16
1.374303389407976681e+02 1.163021488632969400e+16
1.377639077246345494e+02 1.162432308682302800e+16
1.380974765084714591e+02 1.161832350227170800e+16
1.384310452923083403e+02 1.161221943878715000e+16
1.387646140761452216e+02 1.160601417129682400e+16
1.390981828599821029e+02 1.159971094255155600e+16
1.394317516438189841e+02 1.159331296219211800e+16
1.397653204276558938e+02 1.158682340587414800e+16
1.400988892114927751e+02 1.158024541445022200e+16
1.404324579953296563e+02 1.157358209320832000e+16
1.407660267791665376e+02 1.156683651116512400e+16
1.410995955630034189e+02 1.156001170041338400e+16
1.414331643468403286e+02 1.155311065552186000e+16
1.417667331306772098e+02 1.154613633298685600e+16
1.421003019145140911e+02 1.153909165073387600e+16
1.424338706983509724e+02 1.153197948766833800e+16
1.427674394821878536e+02 1.152480268327387400e+16
1.431010082660247633e+02 1.151756403725696800e+16
1.434345770498616446e+02 1.151026630923672000e+16
1.437681458336985258e+02 1.150291221847824400e+16
1.441017146175354071e+02 1.149550444366840400e+16
1.444352834013723168e+02 1.148804562273261200e+16
1.447688521852091981e+02 1.148053835269128800e+16
1.451024209690460793e+02 1.147298518955466800e+16
1.454359897528829890e+02 1.146538864825452200e+16
1.457695585367198703e+02 1.145775120261160400e+16
1.461031273205567516e+02 1.145007528533743600e+16
1.464366961043936328e+02 1.144236328806896800e+16
1.467702648882305141e+02 1.143461756143514600e+16
1.471038336720674238e+02 1.142684041515362800e+16
1.474374024559042766e+02 1.141903411815678600e+16
1.477709712397411863e+02 1.141120089874553600e+16
1.481045400235780960e+02 1.140334294476975600e+16
1.484381088074149488e+02 1.139546240383396400e+16
1.487716775912518585e+02 1.138756138352741200e+16
1.491052463750887114e+02 1.137964195167683200e+16
1.494388151589256211e+02 1.137170613662126800e+16
1.497723839427625308e+02 1.136375592750734000e+16
1.501059527265993836e+02 1.135579327460415200e+16
1.504395215104362933e+02 1.134782008963663600e+16
1.507730902942731461e+02 1.133983824613613200e+16
1.511066590781100558e+02 1.133184957980743600e+16
1.514402278619469655e+02 1.132385588891091600e+16
1.517737966457838183e+02 1.131585893465904400e+16
1.521073654296207280e+02 1.130786044162625400e+16
1.524409342134576093e+02 1.129986209817093800e+16
1.527745029972944906e+02 1.129186555686910800e+16
1.531080717811314003e+02 1.128387243495841400e+16
1.534416405649682815e+02 1.127588431479183800e+16
1.537752093488051628e+02 1.126790274430034400e+16
1.541087781326420441e+02 1.125992923746326200e+16
1.544423469164789253e+02 1.125196527478613400e+16
1.547759157003158350e+02 1.124401230378476200e+16
1.551094844841527163e+02 1.123607173947517200e+16
1.554430532679895975e+02 1.122814496486832400e+16
1.557766220518264788e+02 1.122023333146932200e+16
1.561101908356633885e+02 1.121233815978012000e+16
1.564437596195002413e+02 1.120446073980522400e+16
1.567773284033371510e+02 1.119660233155984800e+16
1.571108971871740323e+02 1.118876416557975200e+16
1.574444659710109136e+02 1.118094744343236000e+16
1.577780347548478233e+02 1.117315333822851000e+16
1.581116035386846761e+02 1.116538299513438800e+16
1.584451723225215858e+02 1.115763753188308000e+16
1.587787411063584955e+02 1.114991803928533600e+16
1.591123098901953483e+02 1.114222558173901600e+16
1.594458786740322580e+02 1.113456119773686000e+16
1.597794474578691108e+02 1.112692590037210200e+16
1.601130162417060205e+02 1.111932067784160000e+16
1.604465850255429302e+02 1.111174649394606600e+16
1.607801538093797831e+02 1.110420428858698600e+16
1.611137225932166928e+02 1.109669497826008400e+16
1.614472913770535740e+02 1.108921945654477600e+16
1.617808601608904553e+02 1.108177859458950400e+16
1.621144289447273650e+02 1.107437324159252400e+16
1.624479977285642178e+02 1.106700422527798000e+16
1.627815665124011275e+02 1.105967235236707200e+16
1.631151352962380088e+02 1.105237840904375200e+16
1.634487040800748900e+02 1.104512316141524800e+16
1.637822728639117997e+02 1.103790735596676800e+16
1.641158416477486810e+02 1.103073172001039200e+16
1.644494104315855623e+02 1.102359696212796000e+16
1.647829792154224435e+02 1.101650377260776400e+16
1.651165479992593532e+02 1.100945282387492400e+16
1.654501167830962061e+02 1.100244477091522000e+16
1.657836855669331158e+02 1.099548025169242000e+16
1.661172543507699970e+02 1.098855988755881000e+16
1.664508231346068783e+02 1.098168428365892200e+16
1.667843919184437880e+02 1.097485402932640400e+16
1.671179607022806408e+02 1.096806969847372400e+16
1.674515294861175505e+02 1.096133184997504600e+16
1.677850982699544602e+02 1.095464102804166000e+16
1.681186670537913130e+02 1.094799776259052200e+16
1.684522358376282227e+02 1.094140256960528400e+16
1.687858046214650756e+02 1.093485595149017600e+16
1.691193734053019853e+02 1.092835839741652400e+16
1.694529421891388949e+02 1.092191038366191600e+16
1.697865109729757478e+02 1.091551237394201800e+16
1.701200797568126575e+02 1.090916481973499600e+16
1.704536485406495103e+02 1.090286816059851200e+16
1.707872173244864200e+02 1.089662282447941400e+16
1.711207861083233297e+02 1.089042922801598600e+16
1.714543548921601825e+02 1.088428777683281400e+16
1.717879236759970922e+02 1.087819886582837400e+16
1.721214924598339735e+02 1.087216287945518600e+16
1.724550612436708548e+02 1.086618019199275200e+16
1.727886300275077645e+02 1.086025116781313200e+16
1.731221988113446457e+02 1.085437616163933400e+16
1.734557675951815270e+02 1.084855551879646800e+16
1.737893363790184083e+02 1.084278957545575800e+16
1.741229051628552895e+02 1.083707865887134000e+16
1.744564739466921992e+02 1.083142308761013800e+16
1.747900427305290805e+02 1.082582317177454800e+16
1.751236115143659617e+02 1.082027921321826000e+16
1.754571802982028430e+02 1.081479150575510000e+16
1.757907490820397527e+02 1.080936033536106400e+16
1.761243178658766340e+02 1.080398598036942000e+16
1.764578866497135152e+02 1.079866871165924600e+16
1.767914554335503965e+02 1.079340879283715200e+16
1.771250242173872778e+02 1.078820648041239400e+16
1.774585930012241874e+02 1.078306202396554600e+16
1.777921617850610403e+02 1.077797566631051600e+16
1.781257305688979500e+02 1.077294764365029000e+16
1.784592993527348597e+02 1.076797818572626000e+16
1.787928681365717125e+02 1.076306751596125000e+16
1.791264369204086222e+02 1.075821585159642800e+16
1.794600057042454750e+02 1.075342340382197200e+16
1.797935744880823847e+02 1.074869037790173400e+16
1.801271432719192944e+02 1.074401697329189200e+16
1.804607120557561473e+02 1.073940338375367600e+16
1.807942808395930570e+02 1.073484979746028800e+16
1.811278496234299382e+02 1.073035639709797800e+16
1.814614184072668195e+02 1.072592335996148800e+16
1.817949871911037292e+02 1.072155085804379200e+16
1.821285559749405820e+02 1.071723905812037000e+16
1.824621247587774917e+02 1.071298812182793600e+16
1.827956935426143730e+02 1.070879820573777600e+16
1.831292623264512542e+02 1.070466946142376000e+16
1.834628311102881639e+02 1.070060203552506800e+16
1.837963998941250452e+02 1.069659606980375200e+16
1.841299686779619265e+02 1.069265170119717200e+16
1.844635374617988077e+02 1.068876906186538000e+16
1.847971062456357174e+02 1.068494827923352200e+16
1.851306750294725987e+02 1.068118947602935200e+16
1.854642438133094799e+02 1.067749277031587600e+16
1.857978125971463612e+02 1.067385827551932400e+16
1.861313813809832425e+02 1.067028610045230000e+16
1.864649501648201522e+02 1.066677634933241200e+16
1.867985189486570050e+02 1.066332912179627800e+16
1.871320877324939147e+02 1.065994451290909800e+16
1.874656565163308244e+02 1.065662261316975200e+16
1.877992253001676772e+02 1.065336350851160400e+16
1.881327940840045869e+02 1.065016728029897400e+16
1.884663628678414398e+02 1.064703400531938000e+16
1.887999316516783495e+02 1.064396375577170200e+16
1.891335004355152591e+02 1.064095659925019000e+16
1.894670692193521120e+02 1.063801259872443200e+16
1.898006380031890217e+02 1.063513181251545600e+16
1.901342067870258745e+02 1.063231429426784600e+16
1.904677755708627842e+02 1.062956009291807200e+16
1.908013443546996939e+02 1.062686925265903800e+16
1.911349131385365467e+02 1.062424181290096400e+16
1.914684819223734564e+02 1.062167780822856000e+16
1.918020507062103377e+02 1.061917726835469000e+16
1.921356194900472190e+02 1.061674021807048800e+16
1.924691882738841286e+02 1.061436667719202400e+16
1.928027570577210099e+02 1.061205666050359200e+16
1.931363258415578912e+02 1.060981017769769800e+16
1.934698946253947724e+02 1.060762723331166600e+16
