# frequency_cm-1 spectrum_qm_au
1.474374024559042766e+02 1.599987574089026800e+16
1.477709712397411863e+02 1.600057473323733800e+16
1.481045400235780960e+02 1.600121886091649800e+16
1.484381088074149488e+02 1.600180816419080400e+16
1.487716775912518585e+02 1.600234268481752400e+16
1.491052463750887114e+02 1.600282246609002200e+16
1.494388151589256211e+02 1.600324755287914000e+16
1.497723839427625308e+02 1.600361799167359000e+16
1.501059527265993836e+02 1.600393383061967400e+16
1.504395215104362933e+02 1.600419511956015200e+16
1.507730902942731461e+02 1.600440191007229200e+16
1.511066590781100558e+02 1.600455425550517600e+16
1.514402278619469655e+02 1.600465221101608000e+16
1.517737966457838183e+02 1.600469583360614000e+16
1.521073654296207280e+02 1.600468518215520800e+16
1.524409342134576093e+02 1.600462031745574000e+16
1.527745029972944906e+02 1.600450130224604000e+16
1.531080717811314003e+02 1.600432820124250200e+16
1.534416405649682815e+02 1.600410108117118400e+16
1.537752093488051628e+02 1.600382001079840400e+16
1.541087781326420441e+02 1.600348506096060000e+16
1.544423469164789253e+02 1.600309630459322400e+16
1.547759157003158350e+02 1.600265381675900200e+16
1.551094844841527163e+02 1.600215767467505200e+16
1.554430532679895975e+02 1.600160795773945600e+16
1.557766220518264788e+02 1.600100474755676400e+16
1.561101908356633885e+02 1.600034812796270000e+16
1.564437596195002413e+02 1.599963818504813600e+16
1.567773284033371510e+02 1.599887500718201000e+16
1.571108971871740323e+02 1.599805868503353200e+16
1.574444659710109136e+02 1.599718931159348400e+16
1.577780347548478233e+02 1.599626698219468000e+16
1.581116035386846761e+02 1.599529179453150000e+16
1.584451723225215858e+02 1.599426384867874400e+16
1.587787411063584955e+02 1.599318324710934000e+16
1.591123098901953483e+02 1.599205009471147800e+16
1.594458786740322580e+02 1.599086449880476400e+16
1.597794474578691108e+02 1.598962656915543200e+16
1.601130162417060205e+02 1.598833641799089200e+16
1.604465850255429302e+02 1.598699416001328600e+16
1.607801538093797831e+02 1.598559991241217600e+16
1.611137225932166928e+02 1.598415379487651000e+16
1.614472913770535740e+02 1.598265592960560800e+16
1.617808601608904553e+02 1.598110644131936400e+16
1.621144289447273650e+02 1.597950545726759200e+16
1.624479977285642178e+02 1.597785310723851600e+16
1.627815665124011275e+02 1.597614952356647600e+16
1.631151352962380088e+02 1.597439484113868000e+16
1.634487040800748900e+02 1.597258919740126400e+16
1.637822728639117997e+02 1.597073273236441600e+16
1.641158416477486810e+02 1.596882558860669000e+16
1.644494104315855623e+02 1.596686791127859200e+16
1.647829792154224435e+02 1.596485984810519800e+16
1.651165479992593532e+02 1.596280154938809800e+16
1.654501167830962061e+02 1.596069316800638000e+16
1.657836855669331158e+02 1.595853485941703200e+16
1.661172543507699970e+02 1.595632678165427200e+16
1.664508231346068783e+02 1.595406909532828800e+16
1.667843919184437880e+02 1.595176196362315600e+16
1.671179607022806408e+02 1.594940555229385200e+16
1.674515294861175505e+02 1.594700002966270400e+16
1.677850982699544602e+02 1.594454556661481200e+16
1.681186670537913130e+02 1.594204233659294200e+16
1.684522358376282227e+02 1.593949051559154800e+16
1.687858046214650756e+02 1.593689028214999600e+16
1.691193734053019853e+02 1.593424181734520800e+16
1.694529421891388949e+02 1.593154530478336000e+16
1.697865109729757478e+02 1.592880093059103600e+16
1.701200797568126575e+02 1.592600888340558000e+16
1.704536485406495103e+02 1.592316935436467600e+16
1.707872173244864200e+02 1.592028253709541400e+16
1.711207861083233297e+02 1.591734862770236400e+16
1.714543548921601825e+02 1.591436782475531400e+16
