# F(k,t) correlation function
# Reference time: 0.000 ps
# lag_time_ps	F(k,t)
0.000000	926.45428304
1.000006	736.76472269
2.000035	661.89289499
3.000063	614.34498184
4.000091	686.42792812
5.000091	528.09538495
6.000110	615.57620520
7.000137	572.33324597
8.000162	586.69731346
9.000163	644.13622062
10.000167	639.06277262
11.000171	691.78170988
12.000182	668.64890681
13.000199	596.73549084
14.000205	642.71412824
15.000216	696.50858402
16.000242	588.45393034
17.000262	673.78694035
18.000282	635.58080903
19.000283	602.25002747
20.000284	590.86448651
21.000301	634.68588257
22.000307	582.59221939
23.000310	597.57262898
24.000313	630.26686233
25.000321	557.08382631
26.000352	604.86620629
27.000359	564.59807631
28.000378	664.26698558
29.000390	514.14154969
30.000407	536.25543479
31.000423	517.99507207
32.000438	547.41266951
33.000454	560.83437815
34.000475	542.65304034
35.000536	501.95814746
36.000543	545.27315477
37.000563	448.39406345
38.000580	377.64558383
39.000581	444.25445742
40.000588	403.70803151
41.000603	418.44456906
42.000623	429.50929587
43.000646	302.00172950
44.000692	366.57683065
45.000710	304.13234467
46.000728	344.63685924
47.000750	416.40799832
48.000755	302.57371626
49.000768	398.59753218
50.000781	351.68371634
51.000811	293.61366230
52.000820	370.61562948
53.000825	307.85021586
54.000827	319.30473553
55.000844	335.94912926
56.000853	443.12532085
57.000867	361.59872290
58.000868	358.05054590
59.000873	462.59884241
60.000906	309.71608962
61.000909	342.12478784
62.000920	467.36456595
63.000930	297.02354343
64.000945	284.25001485
65.000957	294.69058433
66.000971	287.45645940
67.000983	155.91645619
68.000996	142.46700162
69.001012	200.68972333
70.001018	154.76425503
71.001035	142.13133372
72.001046	172.22417920
73.001088	95.16223682
74.001098	191.36943800
75.001142	144.77155550
76.001143	122.05424808
77.001148	80.62492907
78.001151	-12.12285748
79.001158	106.13150631
80.001177	46.70307497
81.001210	57.06144112
82.001227	-20.41426224
83.001227	89.52634221
84.001239	156.27743845
85.001252	99.97969575
86.001264	77.79074516
87.001280	43.12331345
88.001282	77.47177075
89.001308	83.33662942
90.001326	-29.73666059
91.001366	86.92970829
92.001389	121.80403074
93.001407	-35.21507607
94.001409	-8.43505064
95.001431	-9.04976674
96.001436	33.82091350
97.001437	-84.95929346
98.001459	16.65011048
99.001487	-158.34935936
100.001505	-160.70713879
101.001508	-155.66418586
102.001508	-78.74957162
103.001523	-28.67114255
104.001529	-44.30784205
105.001536	-118.18043970
106.001576	-48.00084797
107.001580	-115.02131098
108.001597	-46.09034102
109.001626	-60.91537986
110.001660	-32.19256945
111.001666	-37.71715332
112.001681	-68.19811618
113.001699	76.82066941
114.001706	-7.52281440
115.001719	-37.23539487
116.001734	138.29780024
117.001759	97.08295399
118.001777	95.80491220
119.001786	31.79488974
120.001809	12.99025314
121.001813	62.40083028
122.001814	139.64205719
123.001863	188.46817728
124.001871	77.84088544
125.001889	87.85342269
126.001897	-1.76060547
127.001920	-117.14196924
128.001941	-154.96245501
129.001946	19.46650906
130.001967	-24.72973764
131.001996	-14.71582021
132.002002	-34.73909659
133.002035	-54.74919461
134.002060	-80.89207618
135.002073	66.45783904
136.002089	-1.75749809
137.002125	33.68017225
138.002137	59.81271524
139.002139	19.25352276
140.002143	35.48349852
141.002168	13.18129652
142.002174	125.51133086
143.002188	7.05007820
144.002212	-64.22705761
145.002215	35.48931079
146.002234	-28.04066051
147.002274	-54.36187347
148.002345	-34.38986497
149.002352	8.02661164
150.002361	-93.30730570
151.002366	137.68954370
152.002388	48.58939264
153.002390	37.91711837
154.002395	44.45717499
155.002423	-63.66713709
156.002454	49.99682268
157.002461	58.66254221
158.002464	-52.27172174
159.002473	-37.59209230
160.002522	-25.82754285
161.002528	-31.93509321
162.002545	-34.06990490
163.002553	-64.65626151
164.002558	31.57214272
165.002572	-9.46095950
166.002574	98.49274943
167.002576	143.33981332
168.002607	77.08317914
169.002625	40.99263562
170.002630	27.82115433
171.002649	85.61707444
172.002650	11.42636227
173.002667	134.93717548
174.002670	-19.78061218
175.002679	96.67791340
176.002691	76.93453291
177.002711	125.58253378
178.002721	75.11565438
179.002731	104.96348866
180.002733	121.45710575
181.002761	55.39527050
