# F(k,t) correlation function
# Reference time: 0.000 ps
# lag_time_ps	F(k,t)
0.000000	926.47482174
1.000003	605.09115746
2.000026	655.41170687
3.000034	620.56398563
4.000057	646.15190620
5.000067	589.94180774
6.000070	597.76433829
7.000085	551.17746601
8.000106	560.99346461
9.000116	531.40178911
10.000118	575.48488102
11.000129	588.11405341
12.000136	570.57921087
13.000190	553.98836162
14.000190	606.84800102
15.000234	635.92480795
16.000240	580.59830987
17.000275	608.48251354
18.000296	717.07059916
19.000317	641.38434837
20.000320	628.60858181
21.000330	599.36997892
22.000344	649.12297693
23.000373	639.17044232
24.000381	655.09705223
25.000398	604.37782661
26.000405	523.76133703
27.000425	533.89602770
28.000460	407.08901650
29.000461	474.35050394
30.000476	355.49956890
31.000510	544.12747350
32.000530	605.20492136
33.000535	557.26608058
34.000540	454.81269146
35.000545	641.32725681
36.000608	459.21378768
37.000654	479.12782776
38.000670	451.60422798
39.000673	466.38340373
40.000685	452.38792492
41.000698	442.01921721
42.000699	474.68268163
43.000722	414.04546966
44.000734	482.01127485
45.000737	496.81430503
46.000744	436.96726893
47.000756	506.55564493
48.000791	555.74978195
49.000810	359.53216529
50.000820	416.30677972
51.000843	398.70700435
52.000876	401.31635115
53.000898	417.15471040
54.000908	430.20658822
55.000927	427.30588454
56.000960	316.43465645
57.000969	395.98498203
58.001000	390.66102526
59.001002	447.43701359
60.001004	389.47857746
61.001037	406.20179738
62.001063	420.58863610
63.001085	388.93460899
64.001116	337.30767289
65.001122	401.38856110
66.001146	375.50710591
67.001183	379.21568388
68.001201	302.64523611
69.001209	319.88615564
70.001236	364.50977172
71.001257	351.75986136
72.001268	299.78651196
73.001268	273.56819558
74.001271	258.19033699
75.001283	249.96681953
76.001295	361.69240866
77.001321	234.88548324
78.001332	461.82976587
79.001353	265.68449466
80.001361	363.08049710
81.001383	301.01452659
82.001398	267.33246575
83.001405	238.39847683
84.001425	311.56854371
85.001456	248.46504175
86.001470	190.64733452
87.001518	250.68650493
88.001556	185.67532377
89.001561	147.46138008
90.001579	167.36481137
91.001600	202.14421154
92.001607	157.20541559
93.001638	224.01034641
94.001647	114.84687307
95.001658	95.43861964
96.001666	157.48992831
97.001683	218.19246705
98.001692	198.10758504
99.001713	302.76991381
100.001734	167.88868497
101.001737	345.16267794
102.001754	241.82052990
103.001768	264.51754680
104.001783	244.11686598
105.001807	215.20860251
106.001826	213.94238928
107.001843	160.38182135
108.001851	269.77473650
109.001871	224.31638186
110.001875	298.72027664
111.001887	84.48034786
112.001895	255.88171808
113.001909	234.73845470
114.001926	208.14718174
115.001930	235.95363347
116.001934	204.06652798
117.001935	188.70308988
118.001972	75.35049790
119.001985	111.11839508
120.002004	183.14346855
121.002024	153.96824034
122.002030	197.94807099
123.002032	57.21968635
124.002079	4.32154978
125.002109	5.15149401
126.002121	171.76939015
127.002122	67.18708048
128.002133	84.52930038
129.002138	-14.43522963
130.002155	-5.73778923
131.002170	63.47059133
132.002189	7.47778948
133.002196	-57.93803854
134.002206	-24.51813615
135.002207	-40.49145148
136.002233	5.48831975
137.002245	57.39175267
138.002255	4.50873111
139.002264	71.79485468
140.002268	53.69506529
141.002288	-24.04054343
142.002294	47.12676996
143.002309	63.31813294
144.002317	19.76155836
145.002319	-50.97748055
146.002332	12.31929499
147.002345	60.79482324
148.002356	-32.39210681
149.002360	-97.56262742
150.002361	-59.39432100
151.002367	-80.47571852
152.002369	-47.20678955
153.002380	-89.67264804
154.002413	35.84725507
155.002429	-42.58003750
156.002450	21.30525545
157.002485	66.32564694
158.002533	72.34302969
159.002552	-119.44994513
160.002561	-55.35947103
161.002585	2.76579959
162.002601	15.83112926
163.002603	-23.66827195
164.002629	-56.55382238
165.002684	24.67956113
166.002691	-101.14609041
167.002704	-96.26204680
168.002705	-104.71101420
169.002736	-31.50427675
170.002737	129.90047068
171.002740	-6.16960713
172.002752	-33.74032250
173.002774	-38.30853857
174.002787	-16.30221368
175.002811	10.21273331
176.002852	-6.80909938
177.002873	80.03366439
178.002875	-12.05140445
179.002876	-76.98082458
180.002877	-12.38767309
181.002884	-19.45553576
182.002931	46.94679953
183.002948	50.98789529
