# Density autocorrelation tracking
# Output period: 1000 steps
# Reference interval: 294211 steps
# kmag = 1.0, num_wavevectors = 50
# t0_step t0(ps) t_step t(ps) F(k,t)
2 0.000000 88000 97.808349 0.554894
2 0.000000 89000 99.085277 0.610198
2 0.000000 90000 100.365169 0.607631
2 0.000000 91000 101.664634 0.583078
2 0.000000 92000 102.937222 0.672002
2 0.000000 93000 104.216485 0.455360
2 0.000000 94000 105.503822 0.532724
2 0.000000 95000 106.784184 0.623872
2 0.000000 96000 108.063371 0.537336
2 0.000000 97000 109.343250 0.576609
2 0.000000 98000 110.610404 0.501516
2 0.000000 99000 111.889320 0.617868
2 0.000000 100000 113.158475 0.444367
2 0.000000 101000 114.426379 0.573560
2 0.000000 102000 115.713809 0.464298
2 0.000000 103000 116.986570 0.318049
2 0.000000 104000 118.258476 0.522679
2 0.000000 105000 119.536408 0.395951
2 0.000000 106000 120.809650 0.475573
2 0.000000 107000 122.085270 0.371413
2 0.000000 108000 123.357741 0.367098
2 0.000000 109000 124.629902 0.382158
2 0.000000 110000 125.905830 0.570293
2 0.000000 111000 127.186521 0.506243
2 0.000000 112000 128.459216 0.552987
2 0.000000 113000 129.728292 0.570318
2 0.000000 114000 131.001768 0.438745
2 0.000000 115000 132.280696 0.460155
2 0.000000 116000 133.569049 0.489254
2 0.000000 117000 134.849560 0.509411
2 0.000000 118000 136.133279 0.513810
2 0.000000 119000 137.428397 0.545760
2 0.000000 120000 138.721542 0.434819
2 0.000000 121000 140.030688 0.467436
2 0.000000 122000 141.313292 0.571415
2 0.000000 123000 142.598234 0.441460
2 0.000000 124000 143.881615 0.425877
2 0.000000 125000 145.157539 0.357391
2 0.000000 126000 146.434851 0.578734
2 0.000000 127000 147.712642 0.419252
2 0.000000 128000 148.992635 0.552294
2 0.000000 129000 150.284328 0.365693
2 0.000000 130000 151.562877 0.522395
2 0.000000 131000 152.840008 0.470386
2 0.000000 132000 154.115726 0.508278
2 0.000000 133000 155.390943 0.464751
2 0.000000 134000 156.670318 0.368366
2 0.000000 135000 157.948624 0.473997
2 0.000000 136000 159.224252 0.314251
2 0.000000 137000 160.500576 0.400851
2 0.000000 138000 161.780655 0.281457
2 0.000000 139000 163.058713 0.323249
2 0.000000 140000 164.338513 0.433633
2 0.000000 141000 165.625940 0.342216
2 0.000000 142000 166.914085 0.435850
2 0.000000 143000 168.189635 0.366590
2 0.000000 144000 169.466881 0.380310
2 0.000000 145000 170.744611 0.434114
2 0.000000 146000 172.019534 0.469392
2 0.000000 147000 173.296777 0.655903
2 0.000000 148000 174.576814 0.512892
2 0.000000 149000 175.856216 0.519814
2 0.000000 150000 177.152323 0.554529
2 0.000000 151000 178.451615 0.506145
2 0.000000 152000 179.753764 0.495213
2 0.000000 153000 181.050653 0.498925
2 0.000000 154000 182.367137 0.548024
2 0.000000 155000 183.667558 0.464777
2 0.000000 156000 184.957951 0.473229
2 0.000000 157000 186.246321 0.404130
2 0.000000 158000 187.519002 0.369385
2 0.000000 159000 188.800906 0.450581
2 0.000000 160000 190.097893 0.481915
2 0.000000 161000 191.398005 0.426528
2 0.000000 162000 192.707409 0.441215
2 0.000000 163000 194.015919 0.410037
2 0.000000 164000 195.320531 0.396481
2 0.000000 165000 196.622893 0.436824
2 0.000000 166000 197.929580 0.404498
2 0.000000 167000 199.235576 0.492545
2 0.000000 168000 200.539457 0.416607
2 0.000000 169000 201.850140 0.460492
2 0.000000 170000 203.163654 0.532505
2 0.000000 171000 204.471900 0.506431
2 0.000000 172000 205.787360 0.557928
2 0.000000 173000 207.114313 0.463363
2 0.000000 174000 208.447158 0.493141
2 0.000000 175000 209.769702 0.422375
2 0.000000 176000 211.101447 0.536549
2 0.000000 177000 212.428382 0.439809
2 0.000000 178000 213.755958 0.530980
2 0.000000 179000 215.083298 0.547802
2 0.000000 180000 216.424540 0.483234
2 0.000000 181000 217.763162 0.530750
2 0.000000 182000 219.070508 0.490599
2 0.000000 183000 220.413187 0.537455
2 0.000000 184000 221.760029 0.581594
2 0.000000 185000 223.070382 0.384083
2 0.000000 186000 224.388638 0.465024
2 0.000000 187000 225.736236 0.422431
2 0.000000 188000 227.045690 0.418542
2 0.000000 189000 228.383022 0.477761
2 0.000000 190000 229.714817 0.354752
2 0.000000 191000 230.994036 0.506346
2 0.000000 192000 232.288100 0.550789
2 0.000000 193000 233.648517 0.482658
2 0.000000 194000 234.995928 0.510117
2 0.000000 195000 236.341484 0.387700
2 0.000000 196000 237.652380 0.529638
2 0.000000 197000 238.978392 0.469949
2 0.000000 198000 240.293483 0.449800
2 0.000000 199000 241.621486 0.409527
2 0.000000 200000 242.957817 0.365339
2 0.000000 201000 244.292489 0.442036
2 0.000000 202000 245.623185 0.328091
2 0.000000 203000 246.957397 0.346709
2 0.000000 204000 248.291666 0.237013
2 0.000000 205000 249.624147 0.386277
2 0.000000 206000 250.957721 0.419423
2 0.000000 207000 252.275430 0.604444
2 0.000000 208000 253.594129 0.403305
2 0.000000 209000 254.909591 0.465259
2 0.000000 210000 256.251672 0.433144
2 0.000000 211000 257.593377 0.326662
2 0.000000 212000 258.924522 0.361229
2 0.000000 213000 260.238940 0.438660
2 0.000000 214000 261.565792 0.405401
2 0.000000 215000 262.883704 0.541650
2 0.000000 216000 264.191780 0.447874
2 0.000000 217000 265.488324 0.220876
2 0.000000 218000 266.793147 0.451934
2 0.000000 219000 268.101257 0.372297
2 0.000000 220000 269.427476 0.441194
2 0.000000 221000 270.754701 0.369064
2 0.000000 222000 272.084127 0.485934
2 0.000000 223000 273.421345 0.517747
2 0.000000 224000 274.762277 0.469995
2 0.000000 225000 276.108156 0.397317
2 0.000000 226000 277.447206 0.344216
2 0.000000 227000 278.789516 0.353930
2 0.000000 228000 280.134436 0.350537
2 0.000000 229000 281.464033 0.156392
2 0.000000 230000 282.798056 0.178685
2 0.000000 231000 284.136447 0.285838
2 0.000000 232000 285.457723 0.406289
2 0.000000 233000 286.782674 0.375472
2 0.000000 234000 288.118306 0.302944
2 0.000000 235000 289.460791 0.440907
2 0.000000 236000 290.792202 0.378691
2 0.000000 237000 292.122226 0.253161
2 0.000000 238000 293.459373 0.405905
2 0.000000 239000 294.796501 0.407192
2 0.000000 240000 296.135030 0.384476
2 0.000000 241000 297.475203 0.380542
2 0.000000 242000 298.817066 0.381122
2 0.000000 243000 300.159607 0.447030
2 0.000000 244000 301.497702 0.371010
2 0.000000 245000 302.842275 0.404261
2 0.000000 246000 304.170059 0.366085
2 0.000000 247000 305.531898 0.479015
2 0.000000 248000 306.881897 0.331917
2 0.000000 249000 308.224710 0.492886
2 0.000000 250000 309.567069 0.455753
2 0.000000 251000 310.907486 0.409060
2 0.000000 252000 312.249960 0.507989
2 0.000000 253000 313.617184 0.397310
2 0.000000 254000 314.973016 0.384257
2 0.000000 255000 316.322298 0.293836
2 0.000000 256000 317.657527 0.331683
2 0.000000 257000 318.991419 0.266204
2 0.000000 258000 320.337563 0.218088
2 0.000000 259000 321.676013 0.288047
2 0.000000 260000 323.015037 0.226980
2 0.000000 261000 324.354320 0.178729
2 0.000000 262000 325.695653 0.406912
2 0.000000 263000 327.046051 0.305908
2 0.000000 264000 328.394875 0.243459
2 0.000000 265000 329.742960 0.303167
2 0.000000 266000 331.097777 0.372002
2 0.000000 267000 332.440855 0.374891
2 0.000000 268000 333.779651 0.364710
2 0.000000 269000 335.132301 0.289582
2 0.000000 270000 336.478158 0.249819
2 0.000000 271000 337.822358 0.205447
2 0.000000 272000 339.168524 0.189046
2 0.000000 273000 340.508574 0.271511
2 0.000000 274000 341.848185 0.316210
2 0.000000 275000 343.209098 0.293785
2 0.000000 276000 344.568028 0.394009
2 0.000000 277000 345.929368 0.335371
2 0.000000 278000 347.286071 0.418977
2 0.000000 279000 348.646697 0.362856
2 0.000000 280000 350.001762 0.402392
2 0.000000 281000 351.354466 0.319853
2 0.000000 282000 352.691492 0.240152
2 0.000000 283000 354.034066 0.496480
2 0.000000 284000 355.377914 0.486712
2 0.000000 285000 356.714129 0.427759
2 0.000000 286000 358.050828 0.449788
2 0.000000 287000 359.386830 0.528585
2 0.000000 288000 360.712184 0.438512
2 0.000000 289000 362.039396 0.505570
2 0.000000 290000 363.332657 0.441393
2 0.000000 291000 364.645434 0.533699
2 0.000000 292000 365.963407 0.492314
2 0.000000 293000 367.277684 0.424328
2 0.000000 294000 368.586926 0.401951
2 0.000000 295000 369.912261 0.325788
2 0.000000 296000 371.256403 0.453357
2 0.000000 297000 372.561796 0.440728
2 0.000000 298000 373.904969 0.370456
2 0.000000 299000 375.241997 0.407966
2 0.000000 300000 376.580419 0.339938
2 0.000000 301000 377.921111 0.521322
2 0.000000 302000 379.272177 0.368020
2 0.000000 303000 380.599569 0.381358
2 0.000000 304000 381.929795 0.401328
2 0.000000 305000 383.258720 0.431310
2 0.000000 306000 384.584680 0.331386
2 0.000000 307000 385.863190 0.464435
2 0.000000 308000 387.136970 0.323544
2 0.000000 309000 388.443843 0.324365
2 0.000000 310000 389.760668 0.398602
2 0.000000 311000 391.065936 0.209746
2 0.000000 312000 392.367451 0.252790
2 0.000000 313000 393.651709 0.186737
2 0.000000 314000 394.956402 0.312041
2 0.000000 315000 396.279277 0.094933
2 0.000000 316000 397.604783 0.190687
2 0.000000 317000 398.914653 0.272450
2 0.000000 318000 400.222625 0.278040
2 0.000000 319000 401.548902 0.185268
2 0.000000 320000 402.871536 0.157563
2 0.000000 321000 404.196880 0.315948
2 0.000000 322000 405.513173 0.154718
2 0.000000 323000 406.813742 0.139811
2 0.000000 324000 408.131098 0.098551
2 0.000000 325000 409.456415 0.089243
2 0.000000 326000 410.749224 0.224209
2 0.000000 327000 412.076221 0.247019
2 0.000000 328000 413.408789 0.259542
2 0.000000 329000 414.738527 0.152607
2 0.000000 330000 416.062072 0.214650
2 0.000000 331000 417.403258 0.196327
2 0.000000 332000 418.747446 0.274843
2 0.000000 333000 420.089109 0.193567
2 0.000000 334000 421.436960 0.345406
2 0.000000 335000 422.774816 0.362855
2 0.000000 336000 424.116085 0.331606
2 0.000000 337000 425.455427 0.212309
2 0.000000 338000 426.788683 0.308621
2 0.000000 339000 428.125593 0.314877
2 0.000000 340000 429.466554 0.386307
2 0.000000 341000 430.792530 0.277385
2 0.000000 342000 432.122711 0.306070
2 0.000000 343000 433.453885 0.353234
2 0.000000 344000 434.794506 0.267629
2 0.000000 345000 436.135912 0.253485
2 0.000000 346000 437.477009 0.372086
2 0.000000 347000 438.820656 0.303091
2 0.000000 348000 440.162031 0.276257
2 0.000000 349000 441.502869 0.362429
2 0.000000 350000 442.843077 0.481541
2 0.000000 351000 444.186480 0.366780
2 0.000000 352000 445.517496 0.371489
2 0.000000 353000 446.861629 0.363531
2 0.000000 354000 448.198595 0.297285
2 0.000000 355000 449.540501 0.427268
2 0.000000 356000 450.888855 0.512615
2 0.000000 357000 452.235491 0.351911
2 0.000000 358000 453.580011 0.446517
2 0.000000 359000 454.925291 0.347542
2 0.000000 360000 456.294651 0.431063
2 0.000000 361000 457.654923 0.334448
2 0.000000 362000 459.004712 0.422444
2 0.000000 363000 460.349531 0.479431
2 0.000000 364000 461.690031 0.409986
2 0.000000 365000 463.030390 0.386087
2 0.000000 366000 464.386384 0.344236
2 0.000000 367000 465.740393 0.526243
2 0.000000 368000 467.079596 0.412520
2 0.000000 369000 468.409579 0.448437
2 0.000000 370000 469.766728 0.349197
2 0.000000 371000 471.113620 0.457847
2 0.000000 372000 472.467708 0.339229
2 0.000000 373000 473.825327 0.583913
2 0.000000 374000 475.190947 0.410737
2 0.000000 375000 476.543683 0.487184
2 0.000000 376000 477.887937 0.527807
2 0.000000 377000 479.221206 0.380462
2 0.000000 378000 480.562878 0.500673
2 0.000000 379000 481.901208 0.409465
2 0.000000 380000 483.237134 0.254459
2 0.000000 381000 484.584347 0.333833
2 0.000000 382000 485.933309 0.294637
2 0.000000 383000 487.281493 0.425826
2 0.000000 384000 488.626682 0.443511
2 0.000000 385000 489.974321 0.417831
2 0.000000 386000 491.319250 0.508211
2 0.000000 387000 492.664628 0.501115
2 0.000000 388000 494.006397 0.410147
2 0.000000 389000 495.362069 0.402677
2 0.000000 390000 496.728463 0.411100
2 0.000000 391000 498.111658 0.392265
2 0.000000 392000 499.491081 0.453757
2 0.000000 393000 500.870297 0.441300
2 0.000000 394000 502.255028 0.502246
2 0.000000 395000 503.638929 0.444451
2 0.000000 396000 505.023766 0.499118
2 0.000000 397000 506.403544 0.466077
2 0.000000 398000 507.785596 0.493403
2 0.000000 399000 509.160471 0.399051
2 0.000000 400000 510.536834 0.500734
2 0.000000 401000 511.900799 0.439958
2 0.000000 402000 513.270578 0.336481
2 0.000000 403000 514.639515 0.436321
2 0.000000 404000 516.005023 0.356281
2 0.000000 405000 517.377084 0.360937
2 0.000000 406000 518.751880 0.402684
2 0.000000 407000 520.140271 0.344691
2 0.000000 408000 521.518611 0.285012
2 0.000000 409000 522.874541 0.313030
2 0.000000 410000 524.250152 0.398191
2 0.000000 411000 525.608182 0.374487
2 0.000000 412000 526.988237 0.406550
2 0.000000 413000 528.371705 0.358722
2 0.000000 414000 529.756552 0.371835
2 0.000000 415000 531.139416 0.397184
2 0.000000 416000 532.515701 0.471331
2 0.000000 417000 533.900572 0.588836
2 0.000000 418000 535.285775 0.449961
2 0.000000 419000 536.662954 0.265357
2 0.000000 420000 538.042461 0.430837
2 0.000000 421000 539.418179 0.437088
2 0.000000 422000 540.796031 0.469780
2 0.000000 423000 542.153936 0.401236
2 0.000000 424000 543.521232 0.253030
2 0.000000 425000 544.873570 0.342299
2 0.000000 426000 546.232745 0.367912
2 0.000000 427000 547.604916 0.358033
2 0.000000 428000 548.971487 0.358181
2 0.000000 429000 550.324443 0.385479
2 0.000000 430000 551.668751 0.336939
2 0.000000 431000 553.007224 0.482403
2 0.000000 432000 554.350031 0.379188
2 0.000000 433000 555.697260 0.400283
2 0.000000 434000 557.033201 0.385301
2 0.000000 435000 558.376184 0.355459
2 0.000000 436000 559.700619 0.284037
2 0.000000 437000 561.061316 0.198199
2 0.000000 438000 562.410232 0.368914
2 0.000000 439000 563.751498 0.379186
2 0.000000 440000 565.101627 0.236203
2 0.000000 441000 566.454303 0.262041
2 0.000000 442000 567.792027 0.298425
2 0.000000 443000 569.127218 0.251005
2 0.000000 444000 570.480264 0.252893
2 0.000000 445000 571.830682 0.565722
2 0.000000 446000 573.184422 0.457284
2 0.000000 447000 574.554255 0.399611
2 0.000000 448000 575.936903 0.350271
2 0.000000 449000 577.308398 0.555794
2 0.000000 450000 578.683636 0.517047
2 0.000000 451000 580.039763 0.448914
2 0.000000 452000 581.392986 0.534124
2 0.000000 453000 582.761494 0.387936
2 0.000000 454000 584.092610 0.425029
2 0.000000 455000 585.475525 0.314645
2 0.000000 456000 586.858747 0.435147
2 0.000000 457000 588.239507 0.362045
2 0.000000 458000 589.619810 0.341179
2 0.000000 459000 591.004105 0.359046
2 0.000000 460000 592.384329 0.257151
2 0.000000 461000 593.766429 0.300824
2 0.000000 462000 595.150273 0.293135
2 0.000000 463000 596.531564 0.413300
2 0.000000 464000 597.913036 0.216212
2 0.000000 465000 599.304966 0.268008
2 0.000000 466000 600.689442 0.332537
2 0.000000 467000 602.071794 0.123128
2 0.000000 468000 603.454362 0.256817
2 0.000000 469000 604.837534 0.032837
2 0.000000 470000 606.219742 0.245935
2 0.000000 471000 607.600806 0.201248
2 0.000000 472000 608.962211 0.298040
2 0.000000 473000 610.325852 0.227132
2 0.000000 474000 611.701552 0.111831
2 0.000000 475000 613.061586 0.315366
2 0.000000 476000 614.404585 0.153910
2 0.000000 477000 615.772272 0.250177
2 0.000000 478000 617.144463 0.230748
2 0.000000 479000 618.526993 0.276161
2 0.000000 480000 619.898516 0.148604
2 0.000000 481000 621.276520 0.204360
2 0.000000 482000 622.656794 0.215230
2 0.000000 483000 624.016132 0.322217
2 0.000000 484000 625.369767 0.141790
2 0.000000 485000 626.744108 0.320274
2 0.000000 486000 628.105203 0.172330
2 0.000000 487000 629.484570 0.075010
2 0.000000 488000 630.853035 0.205340
2 0.000000 489000 632.208204 0.156427
2 0.000000 490000 633.574138 0.133673
2 0.000000 491000 634.932903 0.227862
2 0.000000 492000 636.292192 0.271709
2 0.000000 493000 637.657243 0.255554
2 0.000000 494000 639.038599 0.181258
2 0.000000 495000 640.422341 0.193928
2 0.000000 496000 641.807399 0.186789
2 0.000000 497000 643.183365 0.175339
2 0.000000 498000 644.588347 0.204215
2 0.000000 499000 645.975168 0.244687
2 0.000000 500000 647.358223 0.230085
2 0.000000 501000 648.744757 0.275540
2 0.000000 502000 650.129995 0.087561
2 0.000000 503000 651.511950 0.167576
2 0.000000 504000 652.894018 0.202376
2 0.000000 505000 654.265552 0.389768
2 0.000000 506000 655.644196 0.218422
2 0.000000 507000 657.001446 0.123179
2 0.000000 508000 658.390815 0.256884
2 0.000000 509000 659.763879 0.352389
2 0.000000 510000 661.148241 0.345796
2 0.000000 511000 662.528186 0.380784
2 0.000000 512000 663.909516 0.315120
2 0.000000 513000 665.294375 0.325089
2 0.000000 514000 666.670204 0.405943
2 0.000000 515000 668.052540 0.288245
2 0.000000 516000 669.433099 0.285950
2 0.000000 517000 670.804166 0.267287
2 0.000000 518000 672.174514 0.307112
2 0.000000 519000 673.547162 0.292461
2 0.000000 520000 674.949978 0.416672
2 0.000000 521000 676.348912 0.400879
2 0.000000 522000 677.731771 0.266740
2 0.000000 523000 679.111467 0.350106
2 0.000000 524000 680.492977 0.401664
2 0.000000 525000 681.875384 0.454562
2 0.000000 526000 683.252966 0.409139
2 0.000000 527000 684.608687 0.322253
2 0.000000 528000 685.967299 0.377068
2 0.000000 529000 687.313689 0.463684
2 0.000000 530000 688.655995 0.227436
2 0.000000 531000 690.013223 0.299139
2 0.000000 532000 691.376573 0.217708
2 0.000000 533000 692.746944 0.197623
2 0.000000 534000 694.109684 0.370195
2 0.000000 535000 695.460839 0.516154
2 0.000000 536000 696.800429 0.330072
2 0.000000 537000 698.183482 0.341561
2 0.000000 538000 699.569370 0.422612
2 0.000000 539000 700.959949 0.411888
2 0.000000 540000 702.357806 0.309652
2 0.000000 541000 703.684111 0.276827
2 0.000000 542000 705.051539 0.401196
2 0.000000 543000 706.428916 0.502406
2 0.000000 544000 707.802902 0.448146
2 0.000000 545000 709.206542 0.542659
2 0.000000 546000 710.567109 0.339651
2 0.000000 547000 711.936476 0.387546
2 0.000000 548000 713.290575 0.497362
2 0.000000 549000 714.649595 0.379567
2 0.000000 550000 716.007969 0.429768
2 0.000000 551000 717.388600 0.541112
2 0.000000 552000 718.754373 0.451835
2 0.000000 553000 720.133952 0.408794
2 0.000000 554000 721.516532 0.325307
2 0.000000 555000 722.898123 0.369280
2 0.000000 556000 724.269850 0.405592
2 0.000000 557000 725.638372 0.286078
2 0.000000 558000 726.984872 0.406447
2 0.000000 559000 728.326959 0.405635
2 0.000000 560000 729.698426 0.346070
2 0.000000 561000 731.073607 0.521520
2 0.000000 562000 732.452657 0.425851
2 0.000000 563000 733.838342 0.404918
2 0.000000 564000 735.219815 0.334118
2 0.000000 565000 736.601994 0.518500
2 0.000000 566000 737.984464 0.507049
2 0.000000 567000 739.373806 0.417467
2 0.000000 568000 740.776630 0.394422
2 0.000000 569000 742.159937 0.484663
2 0.000000 570000 743.543474 0.280671
2 0.000000 571000 744.925596 0.324212
2 0.000000 572000 746.306299 0.312833
2 0.000000 573000 747.688803 0.381395
2 0.000000 574000 749.069559 0.343732
2 0.000000 575000 750.453213 0.385169
2 0.000000 576000 751.833992 0.458482
2 0.000000 577000 753.215721 0.523409
2 0.000000 578000 754.599156 0.452036
2 0.000000 579000 755.978271 0.260652
2 0.000000 580000 757.357977 0.262420
2 0.000000 581000 758.727414 0.299082
2 0.000000 582000 760.102454 0.340588
2 0.000000 583000 761.478390 0.513285
2 0.000000 584000 762.865306 0.332642
2 0.000000 585000 764.238363 0.244946
2 0.000000 586000 765.617307 0.199572
2 0.000000 587000 766.995620 0.319568
2 0.000000 588000 768.379479 0.332419
2 0.000000 589000 769.750271 0.366517
2 0.000000 590000 771.131169 0.282551
2 0.000000 591000 772.510552 0.355164
2 0.000000 592000 773.889227 0.330355
2 0.000000 593000 775.269584 0.364840
2 0.000000 594000 776.660479 0.223728
2 0.000000 595000 778.046237 0.311411
2 0.000000 596000 779.428997 0.273121
2 0.000000 597000 780.810074 0.300294
2 0.000000 598000 782.192214 0.277738
2 0.000000 599000 783.573646 0.247140
2 0.000000 600000 784.957953 0.070819
2 0.000000 601000 786.341986 0.160594
2 0.000000 602000 787.722296 0.355864
2 0.000000 603000 789.104225 0.337282
2 0.000000 604000 790.487172 0.067789
2 0.000000 605000 791.870944 0.323218
2 0.000000 606000 793.252582 0.183644
2 0.000000 607000 794.632320 0.326768
2 0.000000 608000 796.018262 0.218790
2 0.000000 609000 797.398868 0.382359
2 0.000000 610000 798.779029 0.441003
2 0.000000 611000 800.132904 0.306170
2 0.000000 612000 801.511455 0.318454
2 0.000000 613000 802.871959 0.340580
2 0.000000 614000 804.250533 0.384752
2 0.000000 615000 805.619751 0.330087
2 0.000000 616000 806.993528 0.318704
2 0.000000 617000 808.363279 0.413606
2 0.000000 618000 809.735022 0.228032
2 0.000000 619000 811.095617 0.283699
2 0.000000 620000 812.451224 0.365132
2 0.000000 621000 813.824837 0.361264
2 0.000000 622000 815.192757 0.204644
2 0.000000 623000 816.570245 0.337719
2 0.000000 624000 817.927116 0.367408
2 0.000000 625000 819.292731 0.300509
2 0.000000 626000 820.650827 0.455723
2 0.000000 627000 822.020012 0.375868
2 0.000000 628000 823.395100 0.677556
2 0.000000 629000 824.767624 0.529626
2 0.000000 630000 826.142998 0.279737
2 0.000000 631000 827.522461 0.380851
2 0.000000 632000 828.880711 0.339983
2 0.000000 633000 830.235085 0.361377
2 0.000000 634000 831.598351 0.429316
2 0.000000 635000 832.975470 0.449332
2 0.000000 636000 834.350505 0.408350
2 0.000000 637000 835.731948 0.274251
2 0.000000 638000 837.116669 0.399309
2 0.000000 639000 838.495280 0.276571
2 0.000000 640000 839.865055 0.340607
2 0.000000 641000 841.231634 0.212720
2 0.000000 642000 842.581322 0.301050
2 0.000000 643000 843.924431 0.223956
2 0.000000 644000 845.303102 0.214111
2 0.000000 645000 846.688551 0.302053
2 0.000000 646000 848.068671 0.186927
2 0.000000 647000 849.451347 0.215807
2 0.000000 648000 850.810566 0.199058
2 0.000000 649000 852.165973 0.018951
2 0.000000 650000 853.537442 0.051520
2 0.000000 651000 854.923793 -0.000868
2 0.000000 652000 856.300800 -0.009847
2 0.000000 653000 857.686185 -0.009303
2 0.000000 654000 859.061026 0.012335
2 0.000000 655000 860.449980 0.015394
2 0.000000 656000 861.833308 0.138415
2 0.000000 657000 863.214129 0.142637
2 0.000000 658000 864.597860 0.145662
2 0.000000 659000 865.976654 0.176899
2 0.000000 660000 867.361125 0.003050
2 0.000000 661000 868.742710 0.109261
2 0.000000 662000 870.125784 0.158534
2 0.000000 663000 871.503891 0.222260
2 0.000000 664000 872.889077 0.354282
2 0.000000 665000 874.265626 0.189258
2 0.000000 666000 875.631795 0.087396
2 0.000000 667000 876.996789 0.143470
2 0.000000 668000 878.376938 0.121154
2 0.000000 669000 879.761623 0.231035
2 0.000000 670000 881.140976 0.110556
2 0.000000 671000 882.529284 -0.004767
2 0.000000 672000 883.910123 0.027702
2 0.000000 673000 885.287764 -0.010444
2 0.000000 674000 886.671251 0.037715
2 0.000000 675000 888.052476 -0.121998
2 0.000000 676000 889.435864 -0.088991
2 0.000000 677000 890.813217 0.008594
2 0.000000 678000 892.194857 -0.005367
2 0.000000 679000 893.581595 0.067237
2 0.000000 680000 894.965488 0.144601
2 0.000000 681000 896.345311 -0.015022
2 0.000000 682000 897.728318 0.031649
2 0.000000 683000 899.104144 0.021247
2 0.000000 684000 900.486834 0.073007
2 0.000000 685000 901.873075 -0.001089
2 0.000000 686000 903.255475 -0.006647
2 0.000000 687000 904.629000 -0.071382
2 0.000000 688000 905.999806 0.058655
2 0.000000 689000 907.373915 0.089041
2 0.000000 690000 908.724634 0.050797
