# Density autocorrelation tracking
# Output period: 1000 steps
# Reference interval: 294211 steps
# kmag = 1.0, num_wavevectors = 50
# t0_step t0(ps) t_step t(ps) F(k,t)
294213 368.867000 487000 629.484570 0.691200
294213 368.867000 488000 630.853035 0.636220
294213 368.867000 489000 632.208204 0.644461
294213 368.867000 490000 633.574138 0.617470
294213 368.867000 491000 634.932903 0.800611
294213 368.867000 492000 636.292192 0.752851
294213 368.867000 493000 637.657243 0.734439
294213 368.867000 494000 639.038599 0.820412
294213 368.867000 495000 640.422341 0.836747
294213 368.867000 496000 641.807399 0.858607
294213 368.867000 497000 643.183365 0.763858
294213 368.867000 498000 644.588347 0.706502
294213 368.867000 499000 645.975168 0.846237
294213 368.867000 500000 647.358223 0.810807
294213 368.867000 501000 648.744757 0.722787
294213 368.867000 502000 650.129995 0.716970
294213 368.867000 503000 651.511950 0.810232
294213 368.867000 504000 652.894018 0.790703
294213 368.867000 505000 654.265552 0.604642
294213 368.867000 506000 655.644196 0.658047
294213 368.867000 507000 657.001446 0.647564
294213 368.867000 508000 658.390815 0.571793
294213 368.867000 509000 659.763879 0.733117
294213 368.867000 510000 661.148241 0.828147
294213 368.867000 511000 662.528186 0.699185
294213 368.867000 512000 663.909516 0.652005
294213 368.867000 513000 665.294375 0.631075
294213 368.867000 514000 666.670204 0.614233
294213 368.867000 515000 668.052540 0.669918
294213 368.867000 516000 669.433099 0.640907
294213 368.867000 517000 670.804166 0.668629
294213 368.867000 518000 672.174514 0.587110
294213 368.867000 519000 673.547162 0.634001
294213 368.867000 520000 674.949978 0.769684
294213 368.867000 521000 676.348912 0.633986
294213 368.867000 522000 677.731771 0.645141
294213 368.867000 523000 679.111467 0.953960
294213 368.867000 524000 680.492977 0.750729
294213 368.867000 525000 681.875384 0.913590
294213 368.867000 526000 683.252966 0.779337
294213 368.867000 527000 684.608687 0.729083
294213 368.867000 528000 685.967299 0.818845
294213 368.867000 529000 687.313689 0.776648
294213 368.867000 530000 688.655995 0.811996
294213 368.867000 531000 690.013223 0.591503
294213 368.867000 532000 691.376573 0.559077
294213 368.867000 533000 692.746944 0.470324
294213 368.867000 534000 694.109684 0.618482
294213 368.867000 535000 695.460839 0.735000
294213 368.867000 536000 696.800429 0.664793
294213 368.867000 537000 698.183482 0.637407
294213 368.867000 538000 699.569370 0.705124
294213 368.867000 539000 700.959949 0.735700
294213 368.867000 540000 702.357806 0.735384
294213 368.867000 541000 703.684111 0.618313
294213 368.867000 542000 705.051539 0.813363
294213 368.867000 543000 706.428916 0.798864
294213 368.867000 544000 707.802902 0.696761
294213 368.867000 545000 709.206542 0.788176
294213 368.867000 546000 710.567109 0.579473
294213 368.867000 547000 711.936476 0.816919
294213 368.867000 548000 713.290575 0.934664
294213 368.867000 549000 714.649595 0.877763
294213 368.867000 550000 716.007969 0.842831
294213 368.867000 551000 717.388600 0.932800
294213 368.867000 552000 718.754373 0.753180
294213 368.867000 553000 720.133952 0.784888
294213 368.867000 554000 721.516532 0.915833
294213 368.867000 555000 722.898123 0.777155
294213 368.867000 556000 724.269850 0.764068
294213 368.867000 557000 725.638372 0.666955
294213 368.867000 558000 726.984872 0.647807
294213 368.867000 559000 728.326959 0.629537
294213 368.867000 560000 729.698426 0.704519
294213 368.867000 561000 731.073607 0.820125
294213 368.867000 562000 732.452657 0.814292
294213 368.867000 563000 733.838342 0.761132
294213 368.867000 564000 735.219815 0.767696
294213 368.867000 565000 736.601994 0.805765
294213 368.867000 566000 737.984464 0.842877
294213 368.867000 567000 739.373806 0.696576
294213 368.867000 568000 740.776630 0.819955
294213 368.867000 569000 742.159937 0.997837
294213 368.867000 570000 743.543474 0.557126
294213 368.867000 571000 744.925596 0.678885
294213 368.867000 572000 746.306299 0.822836
294213 368.867000 573000 747.688803 0.592834
294213 368.867000 574000 749.069559 0.796543
294213 368.867000 575000 750.453213 0.684730
294213 368.867000 576000 751.833992 0.899528
294213 368.867000 577000 753.215721 0.718054
294213 368.867000 578000 754.599156 0.638161
294213 368.867000 579000 755.978271 0.635332
294213 368.867000 580000 757.357977 0.475576
294213 368.867000 581000 758.727414 0.672597
294213 368.867000 582000 760.102454 0.689906
294213 368.867000 583000 761.478390 0.761177
294213 368.867000 584000 762.865306 0.615926
294213 368.867000 585000 764.238363 0.400339
294213 368.867000 586000 765.617307 0.648904
294213 368.867000 587000 766.995620 0.706885
294213 368.867000 588000 768.379479 0.745784
294213 368.867000 589000 769.750271 0.806751
294213 368.867000 590000 771.131169 0.541101
294213 368.867000 591000 772.510552 0.695658
294213 368.867000 592000 773.889227 0.837323
294213 368.867000 593000 775.269584 0.686726
294213 368.867000 594000 776.660479 0.608557
294213 368.867000 595000 778.046237 0.600934
294213 368.867000 596000 779.428997 0.657895
294213 368.867000 597000 780.810074 0.645942
294213 368.867000 598000 782.192214 0.540115
294213 368.867000 599000 783.573646 0.698498
294213 368.867000 600000 784.957953 0.376986
294213 368.867000 601000 786.341986 0.569688
294213 368.867000 602000 787.722296 0.665174
294213 368.867000 603000 789.104225 0.569700
294213 368.867000 604000 790.487172 0.440287
294213 368.867000 605000 791.870944 0.713461
294213 368.867000 606000 793.252582 0.617957
294213 368.867000 607000 794.632320 0.642823
294213 368.867000 608000 796.018262 0.556958
294213 368.867000 609000 797.398868 0.628546
294213 368.867000 610000 798.779029 0.531236
294213 368.867000 611000 800.132904 0.625618
294213 368.867000 612000 801.511455 0.663190
294213 368.867000 613000 802.871959 0.572994
294213 368.867000 614000 804.250533 0.618878
294213 368.867000 615000 805.619751 0.539681
294213 368.867000 616000 806.993528 0.531106
294213 368.867000 617000 808.363279 0.577196
294213 368.867000 618000 809.735022 0.644386
294213 368.867000 619000 811.095617 0.427442
294213 368.867000 620000 812.451224 0.681092
294213 368.867000 621000 813.824837 0.663894
294213 368.867000 622000 815.192757 0.691354
294213 368.867000 623000 816.570245 0.705855
294213 368.867000 624000 817.927116 0.783299
294213 368.867000 625000 819.292731 0.666759
294213 368.867000 626000 820.650827 0.880628
294213 368.867000 627000 822.020012 0.718586
294213 368.867000 628000 823.395100 0.940051
294213 368.867000 629000 824.767624 0.849401
294213 368.867000 630000 826.142998 0.649993
294213 368.867000 631000 827.522461 0.679396
294213 368.867000 632000 828.880711 0.770975
294213 368.867000 633000 830.235085 0.625904
294213 368.867000 634000 831.598351 0.637574
294213 368.867000 635000 832.975470 0.728653
294213 368.867000 636000 834.350505 0.595138
294213 368.867000 637000 835.731948 0.461275
294213 368.867000 638000 837.116669 0.470646
294213 368.867000 639000 838.495280 0.539381
294213 368.867000 640000 839.865055 0.555188
294213 368.867000 641000 841.231634 0.362894
294213 368.867000 642000 842.581322 0.433234
294213 368.867000 643000 843.924431 0.415974
294213 368.867000 644000 845.303102 0.410423
294213 368.867000 645000 846.688551 0.545332
294213 368.867000 646000 848.068671 0.147041
294213 368.867000 647000 849.451347 0.188771
294213 368.867000 648000 850.810566 0.280538
294213 368.867000 649000 852.165973 0.191616
294213 368.867000 650000 853.537442 0.237931
294213 368.867000 651000 854.923793 0.148462
294213 368.867000 652000 856.300800 0.332487
294213 368.867000 653000 857.686185 0.165163
294213 368.867000 654000 859.061026 0.111724
294213 368.867000 655000 860.449980 0.102814
294213 368.867000 656000 861.833308 0.203359
294213 368.867000 657000 863.214129 0.256900
294213 368.867000 658000 864.597860 0.132321
294213 368.867000 659000 865.976654 0.129411
294213 368.867000 660000 867.361125 0.099876
294213 368.867000 661000 868.742710 0.087209
294213 368.867000 662000 870.125784 0.089133
294213 368.867000 663000 871.503891 0.246585
294213 368.867000 664000 872.889077 0.243325
294213 368.867000 665000 874.265626 0.273109
294213 368.867000 666000 875.631795 0.288335
294213 368.867000 667000 876.996789 0.469982
294213 368.867000 668000 878.376938 0.220062
294213 368.867000 669000 879.761623 0.271242
294213 368.867000 670000 881.140976 0.204469
294213 368.867000 671000 882.529284 0.201017
294213 368.867000 672000 883.910123 0.255350
294213 368.867000 673000 885.287764 0.111065
294213 368.867000 674000 886.671251 0.335300
294213 368.867000 675000 888.052476 0.103775
294213 368.867000 676000 889.435864 0.242751
294213 368.867000 677000 890.813217 0.383938
294213 368.867000 678000 892.194857 0.326191
294213 368.867000 679000 893.581595 0.260831
294213 368.867000 680000 894.965488 0.384366
294213 368.867000 681000 896.345311 0.032520
294213 368.867000 682000 897.728318 0.082937
294213 368.867000 683000 899.104144 0.064243
294213 368.867000 684000 900.486834 0.328792
294213 368.867000 685000 901.873075 0.158025
294213 368.867000 686000 903.255475 0.134760
294213 368.867000 687000 904.629000 0.095368
294213 368.867000 688000 905.999806 0.190755
294213 368.867000 689000 907.373915 0.266157
294213 368.867000 690000 908.724634 0.071651
294213 368.867000 691000 910.080161 0.198737
294213 368.867000 692000 911.446536 0.254713
294213 368.867000 693000 912.810958 0.067327
294213 368.867000 694000 914.154208 -0.020486
294213 368.867000 695000 915.499537 0.241453
294213 368.867000 696000 916.867219 0.282312
294213 368.867000 697000 918.253277 0.081329
294213 368.867000 698000 919.630836 0.126508
294213 368.867000 699000 921.015502 0.348134
294213 368.867000 700000 922.399251 0.192644
294213 368.867000 701000 923.779671 0.054357
294213 368.867000 702000 925.160768 0.018333
294213 368.867000 703000 926.543047 0.057970
294213 368.867000 704000 927.925996 0.003765
294213 368.867000 705000 929.310785 0.086520
294213 368.867000 706000 930.689324 0.044588
294213 368.867000 707000 932.077821 -0.023574
294213 368.867000 708000 933.461190 0.082704
294213 368.867000 709000 934.838926 0.050909
294213 368.867000 710000 936.234753 0.097602
294213 368.867000 711000 937.617469 0.029175
294213 368.867000 712000 939.000162 0.160746
294213 368.867000 713000 940.377665 0.078766
294213 368.867000 714000 941.745614 0.036336
294213 368.867000 715000 943.119418 0.006563
294213 368.867000 716000 944.500991 0.040658
294213 368.867000 717000 945.886094 0.105517
294213 368.867000 718000 947.269784 0.185207
294213 368.867000 719000 948.646331 0.144255
294213 368.867000 720000 950.033289 0.122156
294213 368.867000 721000 951.412577 0.066677
294213 368.867000 722000 952.796152 0.003183
294213 368.867000 723000 954.177086 0.142260
294213 368.867000 724000 955.556918 0.229169
294213 368.867000 725000 956.940430 0.078651
294213 368.867000 726000 958.323306 0.012514
294213 368.867000 727000 959.702535 0.042680
294213 368.867000 728000 961.083579 0.033063
294213 368.867000 729000 962.445168 0.087776
294213 368.867000 730000 963.819594 0.128043
294213 368.867000 731000 965.200883 0.368286
294213 368.867000 732000 966.585438 0.367455
294213 368.867000 733000 967.966965 0.061029
294213 368.867000 734000 969.347778 -0.038977
294213 368.867000 735000 970.734504 0.168276
294213 368.867000 736000 972.118919 0.015757
294213 368.867000 737000 973.496222 0.065373
294213 368.867000 738000 974.880399 0.256995
294213 368.867000 739000 976.260168 0.140420
294213 368.867000 740000 977.686527 -0.002707
294213 368.867000 741000 979.065834 0.066823
294213 368.867000 742000 980.455026 -0.029580
294213 368.867000 743000 981.862031 0.147200
294213 368.867000 744000 983.241828 0.107489
294213 368.867000 745000 984.624524 0.062512
294213 368.867000 746000 986.008080 0.255305
294213 368.867000 747000 987.392646 0.254094
294213 368.867000 748000 988.773315 0.083340
294213 368.867000 749000 990.157474 0.306578
294213 368.867000 750000 991.541412 0.214041
294213 368.867000 751000 992.921081 0.431944
294213 368.867000 752000 994.306952 0.394439
294213 368.867000 753000 995.686421 0.281381
294213 368.867000 754000 997.066000 0.202171
294213 368.867000 755000 998.448775 0.144894
294213 368.867000 756000 999.832004 -0.055211
