# F(k,t) correlation function
# Reference time: 600.003 ps
# lag_time_ps	F(k,t)
0.417000	54.33820500
1.418000	-20.40530245
2.419000	-35.94998334
3.420000	24.83568950
4.421000	22.27372493
5.422000	64.73216219
6.423000	60.80919810
7.424000	-50.82440607
8.425000	-16.13215565
9.426000	66.95613636
10.427000	-53.96696434
11.428000	-80.26967119
12.429000	-34.25291661
13.430000	38.52327543
14.431000	12.58792561
15.432000	10.01368358
16.433000	-25.38387366
17.434000	38.80006075
18.435000	55.88878196
19.436000	-79.64369739
20.437000	-20.36222007
21.438000	31.37915008
22.439000	-18.67660286
23.440000	-95.02463379
24.441000	1.38783446
25.442000	-64.70648370
26.443000	113.67302300
27.444000	54.47650721
28.445000	98.04728086
29.446000	4.83719092
30.447000	-139.11383803
31.448000	128.14894916
32.449000	28.88343031
33.450000	-41.63589580
34.451000	39.36028428
35.452000	-26.28155482
36.453000	-109.53393974
37.454000	-34.37116911
38.455000	-6.26433819
39.456000	2.05501210
40.457000	-44.96885478
41.458000	7.79677236
42.459000	-11.59310159
43.460000	-8.79907860
44.461000	6.34890535
45.462000	52.40892549
46.463000	-58.21609627
47.464000	-20.79040009
48.465000	37.45177800
49.466000	66.39784522
50.467000	-47.29825347
51.468000	-50.72905433
52.469000	30.88380130
53.470000	-118.86873073
54.471000	86.72111582
55.472000	1.82216566
56.473000	90.73433348
57.474000	-74.60526985
58.475000	101.38887042
59.476000	-92.29549512
60.477000	-22.22946643
61.478000	-43.01634910
62.479000	34.46096026
63.480000	22.59679120
64.481000	20.44770202
65.482000	-26.96246696
66.483000	5.18622717
67.484000	-63.70813813
68.485000	-48.99242973
69.486000	-48.64392321
70.487000	107.82261728
71.488000	-70.03468408
72.489000	72.15899394
73.490000	72.47903449
74.491000	104.72255693
75.492000	42.69314442
76.493000	10.66913306
77.494000	28.61285241
78.495000	39.91655310
79.496000	-9.62745202
80.497000	-47.24125439
81.498000	-6.79520679
82.499000	-5.36282799
83.500000	27.48137047
84.501000	-20.19627664
85.502000	81.55017067
86.503000	31.04660310
87.504000	-48.62746092
88.505000	89.23455827
89.506000	70.36853087
90.507000	4.09423854
91.508000	-41.57212708
92.509000	85.71142512
93.510000	27.91122934
94.511000	52.28782353
95.512000	25.59505729
96.513000	54.82046637
97.514000	-2.17773520
98.515000	-50.37786910
99.516000	4.36301635
100.517000	49.63514822
101.518000	12.76245110
102.519000	29.22354188
103.520000	-26.63241295
