# F(k,t) correlation function
# Reference time: 400.002 ps
# lag_time_ps	F(k,t)
0.218000	31.42445914
1.219000	-11.88112766
2.220000	-56.56708296
3.221000	20.94791442
4.222000	-8.92648299
5.223000	19.36273968
6.224000	-40.90479517
7.225000	-65.30810468
8.226000	-14.98916759
9.227000	48.27466995
10.228000	-50.78973973
11.229000	-2.83109913
12.230000	66.64975998
13.231000	-28.04088587
14.232000	44.52313674
15.233000	107.70183724
16.234000	106.48582053
17.235000	-13.77698115
18.236000	-63.06651113
19.237000	49.99694417
20.238000	-3.45628919
21.239000	25.90005059
22.240000	18.36274960
23.241000	61.30390828
24.242000	-8.83034717
25.243000	65.40116512
26.244000	-30.26504486
27.245000	-62.21786402
28.246000	50.49781346
29.247000	-11.00131740
30.248000	26.49149020
31.249000	-15.77892615
32.250000	-4.08899818
33.251000	66.62637114
34.252000	-20.47180405
35.253000	64.82040500
36.254000	-28.42039002
37.255000	33.34087081
38.256000	16.28114132
39.257000	-45.20727791
40.258000	-49.08243448
41.259000	68.83243362
42.260000	-128.36723919
43.261000	-30.27193620
44.262000	-42.04655168
45.263000	-64.48131911
46.264000	-80.46727604
47.265000	-149.03526277
48.266000	29.99251067
49.267000	157.01386935
50.268000	-49.59735266
51.269000	-37.56045416
52.270000	-20.87185034
53.271000	29.53716595
54.272000	-67.97410010
55.273000	27.25222368
56.274000	-37.81074660
57.275000	64.65312572
58.276000	-71.13695622
59.277000	22.73582078
60.278000	-40.65122713
61.279000	38.71381010
62.280000	-101.99097382
63.281000	-26.73262792
64.282000	-56.41352918
65.283000	-14.88609593
66.284000	30.34018968
67.285000	3.14310321
68.286000	24.83768084
69.287000	-12.38543340
70.288000	25.87852017
71.289000	24.48797669
72.290000	-173.37481003
73.291000	26.75292268
74.292000	-53.18119147
75.293000	-19.22418858
76.294000	-4.63090054
77.295000	57.24862743
78.296000	70.29962954
79.297000	64.27950028
80.298000	-7.17677550
81.299000	-19.43560860
82.300000	-35.16858601
83.301000	93.64438420
84.302000	61.55290812
85.303000	-83.88262694
86.304000	45.03403663
87.305000	-48.77888023
88.306000	-26.39061852
89.307000	-70.13061959
90.308000	-8.98164856
91.309000	-30.01355023
92.310000	-74.87412949
93.311000	-26.71481985
94.312000	42.33205867
95.313000	84.75529084
96.314000	36.38789175
97.315000	71.87291775
98.316000	-98.64937297
99.317000	-36.65053974
100.318000	122.36714315
101.319000	-88.34640921
102.320000	-31.02587804
103.321000	79.72231977
104.322000	-21.42878137
105.323000	-113.46109779
106.324000	132.53484007
107.325000	-5.82565387
108.326000	-2.18235541
109.327000	40.69705893
110.328000	-59.39254480
111.329000	-18.25836693
112.330000	8.70743185
113.331000	-56.46338168
114.332000	30.18107308
115.333000	81.85652820
116.334000	5.33797244
117.335000	-4.33637496
118.336000	17.20637629
119.337000	-34.16529418
120.338000	124.49235210
121.339000	-17.37096903
122.340000	38.70444528
123.341000	29.98099413
124.342000	-51.98602615
125.343000	-69.99177497
126.344000	-62.58055830
127.345000	-9.62171239
128.346000	-70.29211649
129.347000	-101.86310124
130.348000	47.45011809
131.349000	73.13055474
132.350000	-0.50543010
133.351000	-49.44378449
134.352000	-19.01614395
135.353000	-14.78646836
136.354000	86.56178181
137.355000	-2.99140467
138.356000	1.60890763
139.357000	43.81084539
140.358000	-3.58209773
141.359000	39.85156798
142.360000	38.66179388
143.361000	49.59382582
144.362000	27.70506046
145.363000	-100.23371168
146.364000	30.87122181
147.365000	-12.77333147
148.366000	-43.76050149
149.367000	-25.90215854
150.368000	65.16481312
151.369000	-37.01950055
152.370000	20.18748367
153.371000	68.45087273
154.372000	61.43808044
155.373000	2.15251278
156.374000	5.57382449
157.375000	22.87728010
158.376000	-42.04991980
159.377000	-33.75190414
160.378000	66.10552573
161.379000	-17.24872234
162.380000	19.29049207
163.381000	-53.47365711
164.382000	111.91754092
165.383000	-34.82656870
166.384000	-107.54906743
167.385000	8.21856062
168.386000	66.14586260
169.387000	56.94239197
170.388000	114.57062754
171.389000	13.02315349
172.390000	-4.85146604
173.391000	0.44649543
174.392000	127.53417458
175.393000	-51.43520005
176.394000	-56.47170402
177.395000	-44.68354548
178.396000	-43.49011368
179.397000	-32.58749008
180.398000	13.05879786
181.399000	128.52891407
182.400000	131.51664919
183.401000	32.16110208
184.402000	-48.70583631
185.403000	-17.49867507
186.404000	-11.06248665
187.405000	31.27639218
188.406000	-26.58237191
189.407000	16.39374010
190.408000	17.99891555
191.409000	34.32380452
192.410000	19.95884351
193.411000	12.78496559
194.412000	-0.94069717
195.413000	-21.02643968
196.414000	122.02268824
197.415000	-81.68182596
198.416000	21.69399746
199.417000	106.94635362
200.418000	64.67087610
201.419000	-18.38471537
202.420000	18.51727718
203.421000	-6.58478001
204.422000	-7.32686325
205.423000	81.97486810
206.424000	-34.27364816
207.425000	-81.50870277
208.426000	-31.32718083
