# frequency_cm-1 spectrum_au
3.230845662754477843e+01 3.095339495126867500e+15
3.250789154499875622e+01 3.081945166883047000e+15
3.270732646245273401e+01 3.068863240738180500e+15
3.290676137990671890e+01 3.056096647027943000e+15
3.310619629736069669e+01 3.043647842929706000e+15
3.330563121481467448e+01 3.031518811697336500e+15
3.350506613226865937e+01 3.019711061576043500e+15
3.370450104972263716e+01 3.008225625166313000e+15
3.390393596717662206e+01 2.997063058826862500e+15
3.410337088463059985e+01 2.986223441835687000e+15
3.430280580208457764e+01 2.975706375633081500e+15
3.450224071953855542e+01 2.965510983039166000e+15
3.470167563699254032e+01 2.955635907140252500e+15
3.490111055444651811e+01 2.946079310145074500e+15
3.510054547190049590e+01 2.936838871987367500e+15
3.529998038935447369e+01 2.927911788597374000e+15
3.549941530680845858e+01 2.919294770275141000e+15
3.569885022426244348e+01 2.910984039209520000e+15
3.589828514171642126e+01 2.902975327583511000e+15
3.609772005917039905e+01 2.895263874788236500e+15
3.629715497662437684e+01 2.887844424658084500e+15
3.649658989407836174e+01 2.880711222735793500e+15
3.669602481153233953e+01 2.873858013128970500e+15
3.689545972898631732e+01 2.867278035644715500e+15
3.709489464644029511e+01 2.860964022264506500e+15
3.729432956389428000e+01 2.854908194720776500e+15
3.749376448134825779e+01 2.849102261145557000e+15
3.769319939880223558e+01 2.843537413589007500e+15
3.789263431625621337e+01 2.838204325636576000e+15
3.809206923371019826e+01 2.833093150725352500e+15
3.829150415116417605e+01 2.828193520588402500e+15
3.849093906861816095e+01 2.823494544635490500e+15
3.869037398607214584e+01 2.818984810210568500e+15
3.888980890352612363e+01 2.814652383770543500e+15
3.908924382098010142e+01 2.810484813136156500e+15
3.928867873843407921e+01 2.806469130832551500e+15
3.948811365588806410e+01 2.802591859380580000e+15
3.968754857334204189e+01 2.798839017874409000e+15
3.988698349079601968e+01 2.795196130013033000e+15
4.008641840825000457e+01 2.791648235097835500e+15
4.028585332570398236e+01 2.788179900192232500e+15
4.048528824315796015e+01 2.784775235050598500e+15
4.068472316061193794e+01 2.781417909635413000e+15
4.088415807806592284e+01 2.778091174113554500e+15
4.108359299551990063e+01 2.774777881897622500e+15
4.128302791297387841e+01 2.771460515535417500e+15
4.148246283042785620e+01 2.768121215719177500e+15
4.168189774788184110e+01 2.764741813837132000e+15
4.188133266533581889e+01 2.761303867495887500e+15
4.208076758278980378e+01 2.757788699856333500e+15
4.228020250024378868e+01 2.754177442174914500e+15
4.247963741769776647e+01 2.750451080098255000e+15
4.267907233515174426e+01 2.746590503366453000e+15
4.287850725260572204e+01 2.742576558924698500e+15
4.307794217005970694e+01 2.738390107568845500e+15
4.327737708751368473e+01 2.734012083778679500e+15
4.347681200496766252e+01 2.729423558512849500e+15
4.367624692242164031e+01 2.724605805122418500e+15
4.387568183987562520e+01 2.719540367556164500e+15
4.407511675732960299e+01 2.714209131150493000e+15
4.427455167478358078e+01 2.708594394986217500e+15
4.447398659223755857e+01 2.702678946157144000e+15
4.467342150969154346e+01 2.696446134620746500e+15
4.487285642714552125e+01 2.689879949042571000e+15
4.507229134459949904e+01 2.682965092171835500e+15
4.527172626205348394e+01 2.675687056134148500e+15
4.547116117950746172e+01 2.668032195986910000e+15
4.567059609696144662e+01 2.659987802028950000e+15
4.587003101441542441e+01 2.651542169049723000e+15
4.606946593186940930e+01 2.642684662890637000e+15
4.626890084932338709e+01 2.633405783021913000e+15
4.646833576677736488e+01 2.623697220806556500e+15
4.666777068423134978e+01 2.613551912291370000e+15
4.686720560168532757e+01 2.602964086030054000e+15
4.706664051913930535e+01 2.591929304099913500e+15
4.726607543659328314e+01 2.580444496492340500e+15
4.746551035404726804e+01 2.568507988471779000e+15
4.766494527150124583e+01 2.556119520224644500e+15
4.786438018895522362e+01 2.543280258603516000e+15
4.806381510640920141e+01 2.529992800585644500e+15
4.826325002386318630e+01 2.516261168955865000e+15
4.846268494131716409e+01 2.502090798701769000e+15
4.866211985877114188e+01 2.487488515991025500e+15
4.886155477622511967e+01 2.472462508507135000e+15
4.906098969367910456e+01 2.457022287550506000e+15
4.926042461113308946e+01 2.441178643006736000e+15
4.945985952858706725e+01 2.424943590410666500e+15
4.965929444604105214e+01 2.408330311607728500e+15
4.985872936349502993e+01 2.391353088647476000e+15
5.005816428094900772e+01 2.374027232454453500e+15
5.025759919840298551e+01 2.356369005936424000e+15
5.045703411585697040e+01 2.338395543047530000e+15
5.065646903331094819e+01 2.320124764044706000e+15
5.085590395076492598e+01 2.301575287969223000e+15
5.105533886821890377e+01 2.282766342939852500e+15
5.125477378567288866e+01 2.263717675098333000e+15
5.145420870312686645e+01 2.244449457124448250e+15
5.165364362058084424e+01 2.224982196565453000e+15
5.185307853803482203e+01 2.205336645516137000e+15
5.205251345548880693e+01 2.185533711456728000e+15
5.225194837294278472e+01 2.165594370372049250e+15
5.245138329039676250e+01 2.145539582856655250e+15
5.265081820785074740e+01 2.125390213147680000e+15
5.285025312530472519e+01 2.105166952130229250e+15
5.304968804275871008e+01 2.084890244578571500e+15
5.324912296021268787e+01 2.064580220538949000e+15
5.344855787766667277e+01 2.044256631949515500e+15
5.364799279512065056e+01 2.023938793862712750e+15
5.384742771257462834e+01 2.003645530943209000e+15
5.404686263002861324e+01 1.983395129236533250e+15
5.424629754748259103e+01 1.963205293113830250e+15
5.444573246493656882e+01 1.943093107369546750e+15
5.464516738239054661e+01 1.923075004774527500e+15
5.484460229984453150e+01 1.903166738328572250e+15
5.504403721729850929e+01 1.883383358609251250e+15
5.524347213475248708e+01 1.863739195908678000e+15
5.544290705220646487e+01 1.844247846656937500e+15
5.564234196966044976e+01 1.824922164369414750e+15
5.584177688711442755e+01 1.805774254364605750e+15
5.604121180456840534e+01 1.786815472469741000e+15
5.624064672202238313e+01 1.768056427033207750e+15
5.644008163947636803e+01 1.749506984152095250e+15
5.663951655693035292e+01 1.731176275833558250e+15
5.683895147438433071e+01 1.713072710774526750e+15
5.703838639183831560e+01 1.695203987354143250e+15
5.723782130929229339e+01 1.677577108823633500e+15
5.743725622674627118e+01 1.660198400203480750e+15
5.763669114420024897e+01 1.643073526640919000e+15
5.783612606165423387e+01 1.626207513185065000e+15
5.803556097910821165e+01 1.609604765449973500e+15
5.823499589656218944e+01 1.593269091269863000e+15
5.843443081401616723e+01 1.577203722791538000e+15
5.863386573147015213e+01 1.561411339108467000e+15
5.883330064892412992e+01 1.545894089202911500e+15
5.903273556637810771e+01 1.530653614824302000e+15
5.923217048383209260e+01 1.515691073483136750e+15
5.943160540128607039e+01 1.501007161189346750e+15
5.963104031874004818e+01 1.486602134881101000e+15
5.983047523619402597e+01 1.472475834592495750e+15
6.002991015364801086e+01 1.458627704975782750e+15
6.022934507110199576e+01 1.445056816402600500e+15
6.042877998855597355e+01 1.431761885407581250e+15
6.062821490600995844e+01 1.418741294444814500e+15
6.082764982346393623e+01 1.405993110966058500e+15
6.102708474091791402e+01 1.393515105744311500e+15
6.122651965837189181e+01 1.381304770428275750e+15
6.142595457582587670e+01 1.369359334319770000e+15
6.162538949327985449e+01 1.357675780373233500e+15
6.182482441073383228e+01 1.346250860341715750e+15
6.202425932818781007e+01 1.335081109208795000e+15
6.222369424564179496e+01 1.324162858852077500e+15
6.242312916309577275e+01 1.313492250758366250e+15
6.262256408054975054e+01 1.303065248293640750e+15
6.282199899800372833e+01 1.292877647940715500e+15
6.302143391545771323e+01 1.282925090061952250e+15
6.322086883291169102e+01 1.273203068869959000e+15
6.342030375036566880e+01 1.263706941787871500e+15
6.361973866781964659e+01 1.254431938206904500e+15
6.381917358527363859e+01 1.245373167702720500e+15
6.401860850272761638e+01 1.236525627641464000e+15
6.421804342018160128e+01 1.227884210378102250e+15
6.441747833763557196e+01 1.219443709924833250e+15
6.461691325508955686e+01 1.211198828275738000e+15
6.481634817254354175e+01 1.203144181321032250e+15
6.501578308999751243e+01 1.195274304417043000e+15
6.521521800745149733e+01 1.187583657726928250e+15
6.541465292490546801e+01 1.180066631261047750e+15
6.561408784235945291e+01 1.172717549748010750e+15
6.581352275981343780e+01 1.165530677392793000e+15
6.601295767726740849e+01 1.158500222408141000e+15
6.621239259472139338e+01 1.151620341594893000e+15
6.641182751217537827e+01 1.144885144875163000e+15
6.661126242962934896e+01 1.138288699747541750e+15
6.681069734708333385e+01 1.131825035939906250e+15
6.701013226453731875e+01 1.125488150060789375e+15
6.720956718199128943e+01 1.119272010388510875e+15
6.740900209944527433e+01 1.113170561918606125e+15
6.760843701689925922e+01 1.107177731500935875e+15
6.780787193435324411e+01 1.101287433287881750e+15
6.800730685180721480e+01 1.095493574455438750e+15
6.820674176926119969e+01 1.089790061171760375e+15
6.840617668671518459e+01 1.084170804938000375e+15
6.860561160416915527e+01 1.078629729250080625e+15
6.880504652162314017e+01 1.073160776602449750e+15
6.900448143907711085e+01 1.067757915936660250e+15
6.920391635653109574e+01 1.062415150396086125e+15
6.940335127398508064e+01 1.057126525495863375e+15
6.960278619143905132e+01 1.051886137756782500e+15
6.980222110889303622e+01 1.046688143593021875e+15
7.000165602634702111e+01 1.041526768708623250e+15
7.020109094380099179e+01 1.036396317795115125e+15
7.040052586125497669e+01 1.031291184561301750e+15
7.059996077870894737e+01 1.026205862151235250e+15
7.079939569616293227e+01 1.021134953739230875e+15
7.099883061361691716e+01 1.016073183498715500e+15
7.119826553107090206e+01 1.011015407689989875e+15
7.139770044852488695e+01 1.005956625900099000e+15
7.159713536597885764e+01 1.000891992467868500e+15
7.179657028343284253e+01 9.958168278576420000e+14
7.199600520088681321e+01 9.907266300386480000e+14
7.219544011834079811e+01 9.856170858209168750e+14
7.239487503579478300e+01 9.804840819257150000e+14
7.259430995324875369e+01 9.753237159150801250e+14
7.279374487070273858e+01 9.701323067340308750e+14
7.299317978815672348e+01 9.649064048431535000e+14
7.319261470561069416e+01 9.596428019480701250e+14
7.339204962306467905e+01 9.543385400337365000e+14
7.359148454051866395e+01 9.489909198664102500e+14
7.379091945797263463e+01 9.435975086858617500e+14
7.399035437542661953e+01 9.381561471399771250e+14
7.418978929288059021e+01 9.326649553029775000e+14
7.438922421033457510e+01 9.271223377877523750e+14
7.458865912778856000e+01 9.215269877947176250e+14
7.478809404524253068e+01 9.158778901513305000e+14
7.498752896269651558e+01 9.101743231670976250e+14
7.518696388015050047e+01 9.044158594404013750e+14
7.538639879760447116e+01 8.986023653474285000e+14
7.558583371505845605e+01 8.927339994542405000e+14
7.578526863251242673e+01 8.868112095892252500e+14
7.598470354996641163e+01 8.808347288304695000e+14
7.618413846742039652e+01 8.748055701738051250e+14
7.638357338487436721e+01 8.687250200560773750e+14
7.658300830232835210e+01 8.625946307634586250e+14
7.678244321978235121e+01 8.564162116696930000e+14
7.698187813723632189e+01 8.501918194274808750e+14
7.718131305469030679e+01 8.439237472138773750e+14
7.738074797214429168e+01 8.376145129498003750e+14
7.758018288959826236e+01 8.312668467858492500e+14
7.777961780705224726e+01 8.248836777181327500e+14
7.797905272450623215e+01 8.184681195895412500e+14
7.817848764196020284e+01 8.120234565047215000e+14
7.837792255941418773e+01 8.055531277430291250e+14
7.857735747686815841e+01 7.990607123109473750e+14
7.877679239432214331e+01 7.925499132215271250e+14
7.897622731177612820e+01 7.860245415885132500e+14
7.917566222923009889e+01 7.794885006711338750e+14
7.937509714668408378e+01 7.729457699174173750e+14
7.957453206413806868e+01 7.664003891805606250e+14
7.977396698159203936e+01 7.598564431148545000e+14
7.997340189904602425e+01 7.533180459106502500e+14
8.017283681650000915e+01 7.467893264067972500e+14
8.037227173395397983e+01 7.402744136735245000e+14
8.057170665140796473e+01 7.337774231526085000e+14
8.077114156886193541e+01 7.273024433500585000e+14
8.097057648631592031e+01 7.208535232551887500e+14
8.117001140376990520e+01 7.144346603952480000e+14
8.136944632122387588e+01 7.080497896674216250e+14
8.156888123867786078e+01 7.017027729331133750e+14
8.176831615613184567e+01 6.953973894068835000e+14
8.196775107358581636e+01 6.891373268648736250e+14
8.216718599103980125e+01 6.829261736476415000e+14
8.236662090849377194e+01 6.767674115180595000e+14
8.256605582594775683e+01 6.706644093144980000e+14
8.276549074340174172e+01 6.646204174054622500e+14
8.296492566085571241e+01 6.586385629532343750e+14
8.316436057830969730e+01 6.527218459292508750e+14
8.336379549576368220e+01 6.468731358656138750e+14
8.356323041321765288e+01 6.410951693499631250e+14
8.376266533067163778e+01 6.353905481564051250e+14
8.396210024812563688e+01 6.297617380624645000e+14
8.416153516557960756e+01 6.242110682373931250e+14
8.436097008303359246e+01 6.187407312188560000e+14
8.456040500048757735e+01 6.133527834123337500e+14
8.475983991794154804e+01 6.080491460484861250e+14
8.495927483539553293e+01 6.028316066373277500e+14
8.515870975284950362e+01 5.977018207463400000e+14
8.535814467030348851e+01 5.926613142145520000e+14
8.555757958775747340e+01 5.877114856107352500e+14
8.575701450521144409e+01 5.828536090173190000e+14
8.595644942266542898e+01 5.780888370395946250e+14
8.615588434011941388e+01 5.734182039906042500e+14
8.635531925757338456e+01 5.688426292621118750e+14
8.655475417502736946e+01 5.643629208185977500e+14
8.675418909248135435e+01 5.599797787695431250e+14
8.695362400993532503e+01 5.556937990305344375e+14
8.715305892738930993e+01 5.515054769830964375e+14
8.735249384484328061e+01 5.474152111771305625e+14
8.755192876229726551e+01 5.434233069773563750e+14
8.775136367975125040e+01 5.395299801842035000e+14
8.795079859720522109e+01 5.357353605919088125e+14
8.815023351465920598e+01 5.320394954311041875e+14
8.834966843211319087e+01 5.284423527349824375e+14
8.854910334956716156e+01 5.249438245657018125e+14
8.874853826702114645e+01 5.215437300932500000e+14
8.894797318447511714e+01 5.182418185376673125e+14
8.914740810192910203e+01 5.150377719270846875e+14
8.934684301938308693e+01 5.119312076771776250e+14
8.954627793683705761e+01 5.089216810000823125e+14
8.974571285429104250e+01 5.060086870762864375e+14
8.994514777174502740e+01 5.031916630603853125e+14
9.014458268919899808e+01 5.004699898349611250e+14
9.034401760665298298e+01 4.978429935674185625e+14
9.054345252410696787e+01 4.953099470242647500e+14
9.074288744156093856e+01 4.928700706657324375e+14
9.094232235901492345e+01 4.905225334849551250e+14
9.114175727646889413e+01 4.882664536333929375e+14
9.134119219392289324e+01 4.861008987770106875e+14
9.154062711137687813e+01 4.840248862283030625e+14
9.174006202883084882e+01 4.820373828223358125e+14
9.193949694628483371e+01 4.801373045514927500e+14
9.213893186373881861e+01 4.783235159427309375e+14
9.233836678119278929e+01 4.765948292153340625e+14
9.253780169864677418e+01 4.749500031629161875e+14
9.273723661610075908e+01 4.733877418171993750e+14
9.293667153355472976e+01 4.719066928590768125e+14
9.313610645100871466e+01 4.705054458152302500e+14
9.333554136846269955e+01 4.691825299994635000e+14
9.353497628591667024e+01 4.679364122498501875e+14
9.373441120337065513e+01 4.667654944571485625e+14
9.393384612082462581e+01 4.656681108613015000e+14
9.413328103827861071e+01 4.646425251852485625e+14
9.433271595573259560e+01 4.636869275626594375e+14
9.453215087318656629e+01 4.627994313123520000e+14
9.473158579064055118e+01 4.619780695561144375e+14
9.493102070809453608e+01 4.612207916966290625e+14
9.513045562554850676e+01 4.605254598091312500e+14
9.532989054300249165e+01 4.598898449114308750e+14
9.552932546045646234e+01 4.593116232020380625e+14
9.572876037791044723e+01 4.587883722610298750e+14
9.592819529536443213e+01 4.583175672413770625e+14
9.612763021281840281e+01 4.578965771210803750e+14
9.632706513027238771e+01 4.575226610227118125e+14
9.652650004772637260e+01 4.571929646614523750e+14
9.672593496518034328e+01 4.569045169741431250e+14
9.692536988263432818e+01 4.566542269623673125e+14
9.712480480008831307e+01 4.564388808349535625e+14
9.732423971754228376e+01 4.562551394773597500e+14
9.752367463499626865e+01 4.560995363472579375e+14
9.772310955245023933e+01 4.559684758332391875e+14
9.792254446990422423e+01 4.558582321781097500e+14
9.812197938735820912e+01 4.557649490127744375e+14
9.832141430481217981e+01 4.556846396039140000e+14
9.852084922226617891e+01 4.556131878816773750e+14
9.872028413972016381e+01 4.555463503353977500e+14
9.891971905717413449e+01 4.554797588582001875e+14
9.911915397462811939e+01 4.554089246138337500e+14
9.931858889208210428e+01 4.553292430288291250e+14
9.951802380953607496e+01 4.552359999616226250e+14
9.971745872699005986e+01 4.551243791257209375e+14
9.991689364444403054e+01 4.549894708649688125e+14
1.001163285618980154e+02 4.548262822900330000e+14
1.003157634793520003e+02 4.546297488648780000e+14
1.005151983968059710e+02 4.543947474593688125e+14
1.007146333142599559e+02 4.541161109095043750e+14
1.009140682317139408e+02 4.537886440717198125e+14
1.011135031491679115e+02 4.534071413772618750e+14
1.013129380666218964e+02 4.529664058563619375e+14
1.015123729840758813e+02 4.524612695825618125e+14
1.017118079015298520e+02 4.518866154400821875e+14
1.019112428189838369e+02 4.512374001620145000e+14
1.021106777364378075e+02 4.505086784669565625e+14
1.023101126538917924e+02 4.496956281822812500e+14
1.025095475713457773e+02 4.487935761519493125e+14
1.027089824887997480e+02 4.477980247489497500e+14
1.029084174062537329e+02 4.467046787513278750e+14
1.031078523237077178e+02 4.455094723467558750e+14
1.033072872411616885e+02 4.442085959798551875e+14
1.035067221586156734e+02 4.427985227820577500e+14
1.037061570760696441e+02 4.412760342616722500e+14
1.039055919935236290e+02 4.396382449555151250e+14
1.041050269109776139e+02 4.378826257324748125e+14
1.043044618284315845e+02 4.360070254283828750e+14
1.045038967458855694e+02 4.340096905123879375e+14
1.047033316633395543e+02 4.318892825016041250e+14
1.049027665807935250e+02 4.296448928161552500e+14
1.051022014982475099e+02 4.272760548790067500e+14
1.053016364157014948e+02 4.247827531883530000e+14
1.055010713331554655e+02 4.221654292059421250e+14
1.057005062506094504e+02 4.194249839282857500e+14
1.058999411680634495e+02 4.165627770011276250e+14
1.060993760855174202e+02 4.135806223765156250e+14
1.062988110029714051e+02 4.104807804666416250e+14
1.064982459204253757e+02 4.072659468636575000e+14
1.066976808378793606e+02 4.039392377205516875e+14
1.068971157553333455e+02 4.005041719342401250e+14
1.070965506727873162e+02 3.969646503216364375e+14
1.072959855902413011e+02 3.933249320307776250e+14
1.074954205076952860e+02 3.895896084501426250e+14
1.076948554251492567e+02 3.857635749329050000e+14
1.078942903426032416e+02 3.818520006473002500e+14
1.080937252600572265e+02 3.778602969329437500e+14
1.082931601775111972e+02 3.737940845053700000e+14
1.084925950949651821e+02 3.696591598844810000e+14
1.086920300124191527e+02 3.654614614296260625e+14
1.088914649298731376e+02 3.612070353334551250e+14
1.090908998473271225e+02 3.569020019215729375e+14
1.092903347647810932e+02 3.525525226094408750e+14
1.094897696822350781e+02 3.481647677970114375e+14
1.096892045996890630e+02 3.437448860093366250e+14
1.098886395171430337e+02 3.392989745120957500e+14
1.100880744345970186e+02 3.348330516211941250e+14
1.102875093520509893e+02 3.303530309068655625e+14
1.104869442695049742e+02 3.258646974051530000e+14
1.106863791869589591e+02 3.213736859756414375e+14
1.108858141044129297e+02 3.168854618705985625e+14
1.110852490218669146e+02 3.124053035486983750e+14
1.112846839393208995e+02 3.079382877653315625e+14
1.114841188567748702e+02 3.034892769004749375e+14
1.116835537742288551e+02 2.990629084974948125e+14
1.118829886916828400e+02 2.946635869343001250e+14
1.120824236091368107e+02 2.902954771517971875e+14
1.122818585265907956e+02 2.859625003260106875e+14
1.124812934440447663e+02 2.816683313740428125e+14
1.126807283614987512e+02 2.774163981696576562e+14
1.128801632789527361e+02 2.732098823207459375e+14
1.130795981964067209e+02 2.690517213907624375e+14
1.132790331138607058e+02 2.649446124003489375e+14
1.134784680313146907e+02 2.608910164833659062e+14
1.136779029487686614e+02 2.568931645522071562e+14
1.138773378662226463e+02 2.529530638321904062e+14
1.140767727836766312e+02 2.490725051420381250e+14
1.142762077011306019e+02 2.452530707876581562e+14
1.144756426185845868e+02 2.414961429552404688e+14
1.146750775360385717e+02 2.378029124923134375e+14
1.148745124534925424e+02 2.341743879748525625e+14
1.150739473709465273e+02 2.306114049636575000e+14
1.152733822884004979e+02 2.271146353688240625e+14
1.154728172058544828e+02 2.236845968444120625e+14
1.156722521233084677e+02 2.203216621418955938e+14
