# frequency_cm-1 spectrum_au
4.336321284418865218e+00 7.124812101236151000e+15
4.419712078349997242e+00 7.155561817495918000e+15
4.503102872281130153e+00 7.186423370004245000e+15
4.586493666212261289e+00 7.217420028643447000e+15
4.669884460143394200e+00 7.248572722597720000e+15
4.753275254074526224e+00 7.279900228692768000e+15
4.836666048005657359e+00 7.311419336350933000e+15
4.920056841936790271e+00 7.343144991780087000e+15
5.003447635867922294e+00 7.375090424356951000e+15
5.086838429799053429e+00 7.407267256653596000e+15
5.170229223730186341e+00 7.439685600661613000e+15
5.253620017661317476e+00 7.472354141287371000e+15
5.337010811592450388e+00 7.505280208709633000e+15
5.420401605523582411e+00 7.538469841139242000e+15
5.503792399454713546e+00 7.571927838214515000e+15
5.587183193385846458e+00 7.605657807153932000e+15
5.670573987316977593e+00 7.639662201260283000e+15
5.753964781248109617e+00 7.673942352710531000e+15
5.837355575179242528e+00 7.708498499183534000e+15
5.920746369110373664e+00 7.743329805841966000e+15
6.004137163041506575e+00 7.778434382472769000e+15
6.087527956972638599e+00 7.813809296884974000e+15
6.170918750903769734e+00 7.849450584319351000e+15
6.254309544834902646e+00 7.885353254020924000e+15
6.337700338766034669e+00 7.921511292641720000e+15
6.421091132697166692e+00 7.957917665372770000e+15
6.504481926628298716e+00 7.994564314369146000e+15
6.587872720559429851e+00 8.031442155949381000e+15
6.671263514490562763e+00 8.068541075499578000e+15
6.754654308421694786e+00 8.105849921365248000e+15
6.838045102352825921e+00 8.143356497379189000e+15
6.921435896283958833e+00 8.181047554592445000e+15
7.004826690215089968e+00 8.218908782426693000e+15
7.088217484146222880e+00 8.256924799169627000e+15
7.171608278077354903e+00 8.295079142344117000e+15
7.254999072008486038e+00 8.333354259418717000e+15
7.338389865939618950e+00 8.371731498209533000e+15
7.421780659870750974e+00 8.410191098288810000e+15
7.505171453801882997e+00 8.448712182786577000e+15
7.588562247733015020e+00 8.487272751328586000e+15
7.671953041664147044e+00 8.525849674030847000e+15
7.755343835595279067e+00 8.564418687027742000e+15
7.838734629526411091e+00 8.602954389541995000e+15
7.922125423457542226e+00 8.641430242910353000e+15
8.005516217388674249e+00 8.679818571813907000e+15
8.088907011319808049e+00 8.718090567716429000e+15
8.172297805250938296e+00 8.756216295104884000e+15
8.255688599182072096e+00 8.794164700484914000e+15
8.339079393113202343e+00 8.831903624588890000e+15
8.422470187044334367e+00 8.869399817701188000e+15
8.505860980975468166e+00 8.906618958787191000e+15
8.589251774906598413e+00 8.943525678403902000e+15
8.672642568837730437e+00 8.980083585522005000e+15
8.756033362768864237e+00 9.016255298627492000e+15
8.839424156699994484e+00 9.052002481217084000e+15
8.922814950631128283e+00 9.087285882047636000e+15
9.006205744562260307e+00 9.122065380082032000e+15
9.089596538493390554e+00 9.156300034264394000e+15
9.172987332424522577e+00 9.189948138537078000e+15
9.256378126355654601e+00 9.222967282038222000e+15
9.339768920286788401e+00 9.255314414335982000e+15
9.423159714217920424e+00 9.286945916306824000e+15
9.506550508149052447e+00 9.317817675984732000e+15
9.589941302080182695e+00 9.347885169991808000e+15
9.673332096011314718e+00 9.377103550255138000e+15
9.756722889942446741e+00 9.405427735622210000e+15
9.840113683873580541e+00 9.432812508796248000e+15
9.923504477804712565e+00 9.459212618239050000e+15
1.000689527173584459e+01 9.484582884396330000e+15
1.009028606566697484e+01 9.508878310663398000e+15
1.017367685959810686e+01 9.532054198290720000e+15
1.025706765352924066e+01 9.554066265264094000e+15
1.034045844746037268e+01 9.574870768287334000e+15
1.042384924139150471e+01 9.594424627924148000e+15
1.050724003532263495e+01 9.612685555936366000e+15
1.059063082925376698e+01 9.629612184945626000e+15
1.067402162318490078e+01 9.645164199002540000e+15
1.075741241711603280e+01 9.659302465114548000e+15
1.084080321104716482e+01 9.671989164853106000e+15
1.092419400497829507e+01 9.683187925430112000e+15
1.100758479890942709e+01 9.692863949389294000e+15
1.109097559284056089e+01 9.700984142199630000e+15
1.117436638677169292e+01 9.707517237456970000e+15
1.125775718070282494e+01 9.712433918265510000e+15
1.134114797463395519e+01 9.715706934498222000e+15
1.142453876856508721e+01 9.717311215090796000e+15
1.150792956249621923e+01 9.717223974512086000e+15
1.159132035642735303e+01 9.715424812899870000e+15
1.167471115035848506e+01 9.711895809082938000e+15
1.175810194428961708e+01 9.706621605414188000e+15
1.184149273822074733e+01 9.699589484819238000e+15
1.192488353215187935e+01 9.690789438260014000e+15
1.200827432608301315e+01 9.680214222939896000e+15
1.209166512001414517e+01 9.667859410393300000e+15
1.217505591394527720e+01 9.653723424162952000e+15
1.225844670787640744e+01 9.637807566911036000e+15
1.234183750180753947e+01 9.620116036243698000e+15
1.242522829573867327e+01 9.600655929531910000e+15
1.250861908966980529e+01 9.579437237310240000e+15
1.259200988360093731e+01 9.556472825582208000e+15
1.267540067753206934e+01 9.531778406649154000e+15
1.275879147146319958e+01 9.505372498768942000e+15
1.284218226539433338e+01 9.477276375301636000e+15
1.292557305932546541e+01 9.447514002794778000e+15
1.300896385325659743e+01 9.416111969246192000e+15
1.309235464718772946e+01 9.383099402153874000e+15
1.317574544111885970e+01 9.348507877986964000e+15
1.325913623504999350e+01 9.312371322162820000e+15
1.334252702898112553e+01 9.274725901798870000e+15
1.342591782291225755e+01 9.235609910403524000e+15
1.350930861684338957e+01 9.195063646398356000e+15
1.359269941077451982e+01 9.153129285631940000e+15
1.367609020470565184e+01 9.109850748837546000e+15
1.375948099863678564e+01 9.065273564577642000e+15
1.384287179256791767e+01 9.019444729103022000e+15
1.392626258649904969e+01 8.972412563326893000e+15
1.400965338043017994e+01 8.924226568057738000e+15
1.409304417436131196e+01 8.874937278106228000e+15
1.417643496829244576e+01 8.824596116283819000e+15
1.425982576222357778e+01 8.773255247908035000e+15
1.434321655615470981e+01 8.720967436488475000e+15
1.442660735008584183e+01 8.667785901456536000e+15
1.450999814401697208e+01 8.613764178512025000e+15
1.459338893794810588e+01 8.558955983124002000e+15
1.467677973187923790e+01 8.503415077992813000e+15
1.476017052581036992e+01 8.447195144650539000e+15
1.484356131974150195e+01 8.390349659876639000e+15
1.492695211367263219e+01 8.332931777554468000e+15
1.501034290760376599e+01 8.274994215709782000e+15
1.509373370153489802e+01 8.216589149718972000e+15
1.517712449546603004e+01 8.157768111395549000e+15
1.526051528939716206e+01 8.098581894680363000e+15
1.534390608332829409e+01 8.039080467478459000e+15
1.542729687725942611e+01 7.979312890246410000e+15
1.551068767119055813e+01 7.919327241201205000e+15
1.559407846512169016e+01 7.859170548055583000e+15
1.567746925905282218e+01 7.798888726465944000e+15
1.576086005298395420e+01 7.738526524883579000e+15
1.584425084691508445e+01 7.678127475868436000e+15
1.592764164084621825e+01 7.617733853829668000e+15
1.601103243477734850e+01 7.557386638591392000e+15
1.609442322870848230e+01 7.497125485081852000e+15
1.617781402263961610e+01 7.436988698724728000e+15
1.626120481657074635e+01 7.377013216256154000e+15
1.634459561050187659e+01 7.317234591770707000e+15
1.642798640443301039e+01 7.257686987766000000e+15
1.651137719836414419e+01 7.198403170842407000e+15
1.659476799229527444e+01 7.139414511889563000e+15
1.667815878622640469e+01 7.080750990321654000e+15
1.676154958015753849e+01 7.022441202268329000e+15
1.684494037408866873e+01 6.964512372271177000e+15
1.692833116801980253e+01 6.906990368335910000e+15
1.701172196195093633e+01 6.849899719846995000e+15
1.709511275588206658e+01 6.793263638423001000e+15
1.717850354981319683e+01 6.737104041043216000e+15
1.726189434374433063e+01 6.681441575651391000e+15
1.734528513767546087e+01 6.626295648326449000e+15
1.742867593160659467e+01 6.571684452628543000e+15
1.751206672553772847e+01 6.517625000079428000e+15
1.759545751946885872e+01 6.464133152123382000e+15
1.767884831339998897e+01 6.411223653054004000e+15
1.776223910733112277e+01 6.358910163823968000e+15
1.784562990126225657e+01 6.307205296679206000e+15
1.792902069519338681e+01 6.256120649996504000e+15
1.801241148912452061e+01 6.205666843842215000e+15
1.809580228305565086e+01 6.155853555472367000e+15
1.817919307698678111e+01 6.106689554976090000e+15
1.826258387091791491e+01 6.058182740902467000e+15
1.834597466484904515e+01 6.010340175650245000e+15
1.842936545878017895e+01 5.963168120597444000e+15
1.851275625271130920e+01 5.916672070843043000e+15
1.859614704664244300e+01 5.870856789487137000e+15
1.867953784057357680e+01 5.825726341381490000e+15
1.876292863450470705e+01 5.781284126248089000e+15
1.884631942843584085e+01 5.737532911129504000e+15
1.892971022236697110e+01 5.694474862153777000e+15
1.901310101629810489e+01 5.652111575475172000e+15
1.909649181022923514e+01 5.610444107423529000e+15
1.917988260416036539e+01 5.569473003885375000e+15
1.926327339809149919e+01 5.529198328733745000e+15
1.934666419202262944e+01 5.489619691368603000e+15
1.943005498595376324e+01 5.450736273475469000e+15
1.951344577988489348e+01 5.412546854744120000e+15
1.959683657381602728e+01 5.375049837759456000e+15
1.968022736774716108e+01 5.338243271908562000e+15
1.976361816167829133e+01 5.302124876428466000e+15
1.984700895560942513e+01 5.266692062481064000e+15
1.993039974954055538e+01 5.231941954399608000e+15
2.001379054347168918e+01 5.197871409935648000e+15
2.009718133740281942e+01 5.164477039703765000e+15
2.018057213133394967e+01 5.131755225733742000e+15
2.026396292526508347e+01 5.099702139099690000e+15
2.034735371919621372e+01 5.068313756836872000e+15
2.043074451312735107e+01 5.037585877854077000e+15
2.051413530705848132e+01 5.007514138211453000e+15
2.059752610098961156e+01 4.978094025523292000e+15
2.068091689492074536e+01 4.949320892542284000e+15
2.076430768885187561e+01 4.921189970149594000e+15
2.084769848278300941e+01 4.893696379452297000e+15
2.093108927671413966e+01 4.866835143290047000e+15
2.101448007064526990e+01 4.840601196971547000e+15
2.109787086457640370e+01 4.814989398412998000e+15
2.118126165850753395e+01 4.789994537606897000e+15
2.126465245243867130e+01 4.765611345440833000e+15
2.134804324636980155e+01 4.741834501972048000e+15
2.143143404030093180e+01 4.718658644041011000e+15
2.151482483423206560e+01 4.696078372421236000e+15
2.159821562816319584e+01 4.674088258323508000e+15
2.168160642209432964e+01 4.652682849445754000e+15
2.176499721602545989e+01 4.631856675492420000e+15
2.184838800995659014e+01 4.611604253219701000e+15
2.193177880388772394e+01 4.591920090967100000e+15
2.201516959781885419e+01 4.572798692793989000e+15
2.209856039174999154e+01 4.554234562152936000e+15
2.218195118568112179e+01 4.536222205140828000e+15
2.226534197961225203e+01 4.518756133330003000e+15
2.234873277354338583e+01 4.501830866249270000e+15
2.243212356747451608e+01 4.485440933442002500e+15
2.251551436140564988e+01 4.469580876194981500e+15
2.259890515533678013e+01 4.454245248910378500e+15
2.268229594926791037e+01 4.439428620120597000e+15
2.276568674319904417e+01 4.425125573217009000e+15
2.284907753713017442e+01 4.411330706809127500e+15
2.293246833106130822e+01 4.398038634844972500e+15
2.301585912499243847e+01 4.385243986370529500e+15
2.309924991892357582e+01 4.372941405092464000e+15
2.318264071285470607e+01 4.361125548582402500e+15
2.326603150678583631e+01 4.349791087285747000e+15
2.334942230071697011e+01 4.338932703212057500e+15
2.343281309464810036e+01 4.328545088454864000e+15
2.351620388857923416e+01 4.318622943431745500e+15
2.359959468251036441e+01 4.309160974869233500e+15
2.368298547644149465e+01 4.300153893641683000e+15
2.376637627037262845e+01 4.291596412332160500e+15
2.384976706430375870e+01 4.283483242614652500e+15
2.393315785823489605e+01 4.275809092438194500e+15
2.401654865216602630e+01 4.268568662999110000e+15
2.409993944609715655e+01 4.261756645568400500e+15
2.418333024002829035e+01 4.255367718120763000e+15
2.426672103395942059e+01 4.249396541765441000e+15
2.435011182789055439e+01 4.243837757047460000e+15
2.443350262182168464e+01 4.238685980116451500e+15
2.451689341575281489e+01 4.233935798673711000e+15
2.460028420968394869e+01 4.229581767858987000e+15
2.468367500361507894e+01 4.225618405931892500e+15
2.476706579754621629e+01 4.222040189866847500e+15
2.485045659147734654e+01 4.218841550836951500e+15
2.493384738540847678e+01 4.216016869573762000e+15
2.501723817933961058e+01 4.213560471587969000e+15
2.510062897327074083e+01 4.211466622378596000e+15
2.518401976720187463e+01 4.209729522498210500e+15
2.526741056113300488e+01 4.208343302561370000e+15
2.535080135506413868e+01 4.207302018173377000e+15
2.543419214899526892e+01 4.206599644868826500e+15
2.551758294292639917e+01 4.206230072932482000e+15
2.560097373685753652e+01 4.206187102221550000e+15
2.568436453078866677e+01 4.206464437002850500e+15
2.576775532471980057e+01 4.207055680745284500e+15
2.585114611865093082e+01 4.207954330947173500e+15
2.593453691258206106e+01 4.209153773996541500e+15
2.601792770651319486e+01 4.210647280047914500e+15
2.610131850044432511e+01 4.212427997983582500e+15
2.618470929437545891e+01 4.214488950460517000e+15
2.626810008830658916e+01 4.216823029025068000e+15
2.635149088223771940e+01 4.219422989363704000e+15
2.643488167616885320e+01 4.222281446666706500e+15
2.651827247009998700e+01 4.225390871196527000e+15
2.660166326403112080e+01 4.228743583974310500e+15
2.668505405796225105e+01 4.232331752710321500e+15
2.676844485189338130e+01 4.236147387943482500e+15
2.685183564582451510e+01 4.240182339410911000e+15
2.693522643975564534e+01 4.244428292757501500e+15
2.701861723368677914e+01 4.248876766449062000e+15
2.710200802761790939e+01 4.253519109098771000e+15
2.718539882154903964e+01 4.258346497087675500e+15
2.726878961548017344e+01 4.263349932619138500e+15
2.735218040941130369e+01 4.268520242127447000e+15
2.743557120334244104e+01 4.273848075167674500e+15
2.751896199727357128e+01 4.279323903760651500e+15
2.760235279120470153e+01 4.284938022231269500e+15
2.768574358513583533e+01 4.290680547571387000e+15
2.776913437906696558e+01 4.296541420361235500e+15
2.785252517299809938e+01 4.302510406275814500e+15
2.793591596692922963e+01 4.308577098215444500e+15
2.801930676086035987e+01 4.314730919027502500e+15
2.810269755479149367e+01 4.320961124968874500e+15
2.818608834872262392e+01 4.327256809795801000e+15
2.826947914265376127e+01 4.333606909604269500e+15
2.835286993658489152e+01 4.340000208401224000e+15
2.843626073051602532e+01 4.346425344429637500e+15
2.851965152444715557e+01 4.352870817298725500e+15
2.860304231837828581e+01 4.359324995880020000e+15
2.868643311230941961e+01 4.365776127032908000e+15
2.876982390624054986e+01 4.372212345156659000e+15
2.885321470017168366e+01 4.378621682562387500e+15
2.893660549410281391e+01 4.384992080716050500e+15
2.901999628803394415e+01 4.391311402271353500e+15
2.910338708196508151e+01 4.397567443994764500e+15
2.918677787589621175e+01 4.403747950480985500e+15
2.927016866982734555e+01 4.409840628758572500e+15
2.935355946375847580e+01 4.415833163610967000e+15
2.943695025768960605e+01 4.421713233785974500e+15
2.952034105162073985e+01 4.427468528917922000e+15
2.960373184555187009e+01 4.433086767206846000e+15
2.968712263948300389e+01 4.438555713824168000e+15
2.977051343341413414e+01 4.443863199946391500e+15
2.985390422734526439e+01 4.448997142468535000e+15
2.993729502127640174e+01 4.453945564273213500e+15
3.002068581520753199e+01 4.458696615001856000e+15
3.010407660913866579e+01 4.463238592340125500e+15
3.018746740306979603e+01 4.467559963667591500e+15
3.027085819700092628e+01 4.471649388082864000e+15
3.035424899093206008e+01 4.475495738636356000e+15
3.043763978486319033e+01 4.479088124815722500e+15
3.052103057879432413e+01 4.482415915079359500e+15
3.060442137272545438e+01 4.485468759457765000e+15
3.068781216665658818e+01 4.488236612046445000e+15
3.077120296058771842e+01 4.490709753378453500e+15
3.085459375451885222e+01 4.492878812522175500e+15
3.093798454844998602e+01 4.494734788852517000e+15
3.102137534238111627e+01 4.496269073370158000e+15
3.110476613631225007e+01 4.497473469495491500e+15
3.118815693024338032e+01 4.498340213202910000e+15
3.127154772417451056e+01 4.498861992507590000e+15
3.135493851810564436e+01 4.499031966000565500e+15
3.143832931203677461e+01 4.498843780602355500e+15
3.152172010596790841e+01 4.498291588226550500e+15
3.160511089989903866e+01 4.497370061411906500e+15
3.168850169383016890e+01 4.496074407733571000e+15
3.177189248776130626e+01 4.494400382993931500e+15
3.185528328169243650e+01 4.492344303120306500e+15
3.193867407562357030e+01 4.489903054633393000e+15
3.202206486955469700e+01 4.487074103680786500e+15
3.210545566348582724e+01 4.483855503612926000e+15
3.218884645741696460e+01 4.480245900965567000e+15
3.227223725134809484e+01 4.476244539913894500e+15
3.235562804527923220e+01 4.471851265075111500e+15
3.243901883921036244e+01 4.467066522721534000e+15
3.252240963314149269e+01 4.461891360335894000e+15
3.260580042707262294e+01 4.456327424520505500e+15
3.268919122100375318e+01 4.450376957309073500e+15
3.277258201493489054e+01 4.444042790798177500e+15
3.285597280886602078e+01 4.437328340216666500e+15
3.293936360279715103e+01 4.430237595468623500e+15
3.302275439672828838e+01 4.422775111044801000e+15
3.310614519065941863e+01 4.414945994570915500e+15
3.318953598459054888e+01 4.406755893861361500e+15
3.327292677852167913e+01 4.398210982656067500e+15
3.335631757245280937e+01 4.389317945031291500e+15
3.343970836638394672e+01 4.380083958623236000e+15
3.352309916031507697e+01 4.370516676719994000e+15
3.360648995424620722e+01 4.360624209296675000e+15
3.368988074817733747e+01 4.350415103085770500e+15
3.377327154210847482e+01 4.339898320810147500e+15
3.385666233603960507e+01 4.329083219618158000e+15
3.394005312997073531e+01 4.317979528880229000e+15
3.402344392390187267e+01 4.306597327387650000e+15
3.410683471783300291e+01 4.294947020116224500e+15
3.419022551176413316e+01 4.283039314579071500e+15
3.427361630569526341e+01 4.270885196968408500e+15
3.435700709962639365e+01 4.258495908067278000e+15
3.444039789355753101e+01 4.245882919122947500e+15
3.452378868748866125e+01 4.233057907759483000e+15
3.460717948141979150e+01 4.220032733954417500e+15
3.469057027535092175e+01 4.206819416251089000e+15
3.477396106928205910e+01 4.193430108251394000e+15
3.485735186321318935e+01 4.179877075459567500e+15
3.494074265714431959e+01 4.166172672593200500e+15
3.502413345107545695e+01 4.152329321367455500e+15
3.510752424500658719e+01 4.138359488866370000e+15
3.519091503893771744e+01 4.124275666577656000e+15
3.527430583286884769e+01 4.110090350075562500e+15
3.535769662679997793e+01 4.095816019457639000e+15
3.544108742073111529e+01 4.081465120562667000e+15
3.552447821466224553e+01 4.067050047005231000e+15
3.560786900859337578e+01 4.052583123064766000e+15
3.569125980252451313e+01 4.038076587434081500e+15
3.577465059645564338e+01 4.023542577889020500e+15
3.585804139038677363e+01 4.008993116853887000e+15
3.594143218431790388e+01 3.994440097900838000e+15
3.602482297824904123e+01 3.979895273183266000e+15
3.610821377218017147e+01 3.965370241789553000e+15
3.619160456611130172e+01 3.950876439035774000e+15
3.627499536004243197e+01 3.936425126710692500e+15
3.635838615397356222e+01 3.922027384172182500e+15
3.644177694790469957e+01 3.907694100409228000e+15
3.652516774183582982e+01 3.893435966949795000e+15
3.660855853576696006e+01 3.879263471665208500e+15
3.669194932969809031e+01 3.865186893385994000e+15
3.677534012362922766e+01 3.851216297342568000e+15
3.685873091756035791e+01 3.837361531429924500e+15
3.694212171149148816e+01 3.823632223206812000e+15
3.702551250542261840e+01 3.810037777619173500e+15
3.710890329935374865e+01 3.796587375474966000e+15
3.719229409328488600e+01 3.783289972543423500e+15
3.727568488721602336e+01 3.770154299318592500e+15
3.735907568114715360e+01 3.757188861381396000e+15
3.744246647507828385e+01 3.744401940339094000e+15
3.752585726900941410e+01 3.731801595304545500e+15
3.760924806294055145e+01 3.719395664878426000e+15
3.769263885687168170e+01 3.707191769602829500e+15
3.777602965080281194e+01 3.695197314858209500e+15
3.785942044473394219e+01 3.683419494162643500e+15
3.794281123866507244e+01 3.671865292865989000e+15
3.802620203259620979e+01 3.660541492141763000e+15
3.810959282652734004e+01 3.649454673349987500e+15
3.819298362045847028e+01 3.638611222639541500e+15
3.827637441438960053e+01 3.628017335829283500e+15
3.835976520832073078e+01 3.617679023503789500e+15
3.844315600225186813e+01 3.607602116307128000e+15
3.852654679618299838e+01 3.597792270433470000e+15
3.860993759011412862e+01 3.588254973239242500e+15
3.869332838404525887e+01 3.578995548995819000e+15
3.877671917797638912e+01 3.570019164753360000e+15
3.886010997190752647e+01 3.561330836251414000e+15
3.894350076583865672e+01 3.552935433957410000e+15
3.902689155976978697e+01 3.544837689065088500e+15
3.911028235370091721e+01 3.537042199592106000e+15
3.919367314763205457e+01 3.529553436433076000e+15
3.927706394156319192e+01 3.522375749437448000e+15
3.936045473549432216e+01 3.515513373430868500e+15
3.944384552942545241e+01 3.508970434217376500e+15
3.952723632335658266e+01 3.502750954542951500e+15
3.961062711728771291e+01 3.496858859956101500e+15
3.969401791121885026e+01 3.491297984613650000e+15
3.977740870514998051e+01 3.486072077008514000e+15
3.986079949908111075e+01 3.481184805564888500e+15
3.994419029301224100e+01 3.476639764159376000e+15
4.002758108694337835e+01 3.472440477499230000e+15
4.011097188087450860e+01 3.468590406380111500e+15
4.019436267480563885e+01 3.465092952810016000e+15
4.027775346873676909e+01 3.461951464996219500e+15
4.036114426266789934e+01 3.459169242153571000e+15
4.044453505659903669e+01 3.456749539187122500e+15
4.052792585053016694e+01 3.454695571189625000e+15
4.061131664446129719e+01 3.453010517766646000e+15
4.069470743839242743e+01 3.451697527189754500e+15
4.077809823232355768e+01 3.450759720356468000e+15
4.086148902625470214e+01 3.450200194556453500e+15
4.094487982018583239e+01 3.450022027066917500e+15
4.102827061411696263e+01 3.450228278478242000e+15
4.111166140804809288e+01 3.450821995889927500e+15
4.119505220197922313e+01 3.451806215816697500e+15
4.127844299591036048e+01 3.453183966915070000e+15
4.136183378984149073e+01 3.454958272454816500e+15
4.144522458377262097e+01 3.457132152561739500e+15
4.152861537770375122e+01 3.459708626203630000e+15
4.161200617163488147e+01 3.462690712934889500e+15
4.169539696556601882e+01 3.466081434363319500e+15
4.177878775949714907e+01 3.469883815348541000e+15
4.186217855342827932e+01 3.474100884928407000e+15
4.194556934735940956e+01 3.478735676947680500e+15
4.202896014129053981e+01 3.483791230375584000e+15
4.211235093522167716e+01 3.489270589333417000e+15
4.219574172915280741e+01 3.495176802778925000e+15
4.227913252308393766e+01 3.501512923871019500e+15
4.236252331701506790e+01 3.508282008963889500e+15
4.244591411094619815e+01 3.515487116275287500e+15
4.252930490487734261e+01 3.523131304137740500e+15
4.261269569880847286e+01 3.531217628898473500e+15
4.269608649273960310e+01 3.539749142384924500e+15
4.277947728667073335e+01 3.548728888957150500e+15
4.286286808060186360e+01 3.558159902131221500e+15
4.294625887453300095e+01 3.568045200725465500e+15
4.302964966846413120e+01 3.578387784546932000e+15
4.311304046239526144e+01 3.589190629568758500e+15
4.319643125632639169e+01 3.600456682600387000e+15
4.327982205025752194e+01 3.612188855430620500e+15
4.336321284418865929e+01 3.624390018366293000e+15
4.344660363811978954e+01 3.637062993240715000e+15
4.352999443205091978e+01 3.650210545783075500e+15
4.361338522598205003e+01 3.663835377373663500e+15
4.369677601991318028e+01 3.677940116124542500e+15
4.378016681384431763e+01 3.692527307298520000e+15
4.386355760777544788e+01 3.707599402996961500e+15
4.394694840170657812e+01 3.723158751145185500e+15
4.403033919563770837e+01 3.739207583674168000e+15
4.411372998956883862e+01 3.755748003952365500e+15
4.419712078349998308e+01 3.772781973378211000e+15
4.428051157743111332e+01 3.790311297139627000e+15
4.436390237136224357e+01 3.808337609086689000e+15
4.444729316529337382e+01 3.826862355732654000e+15
4.453068395922450406e+01 3.845886779315518500e+15
4.461407475315564142e+01 3.865411899908499500e+15
4.469746554708677166e+01 3.885438496576114000e+15
4.478085634101790191e+01 3.905967087511503000e+15
4.486424713494903216e+01 3.926997909189550500e+15
4.494763792888016241e+01 3.948530894465441000e+15
4.503102872281129976e+01 3.970565649617939000e+15
4.511441951674243001e+01 3.993101430367917000e+15
4.519781031067356025e+01 4.016137116799602000e+15
4.528120110460469050e+01 4.039671187199512500e+15
4.536459189853582075e+01 4.063701690840922000e+15
4.544798269246695810e+01 4.088226219703394500e+15
4.553137348639808835e+01 4.113241879109382500e+15
4.561476428032921859e+01 4.138745257327131500e+15
4.569815507426034884e+01 4.164732394169208500e+15
4.578154586819148619e+01 4.191198748592563000e+15
4.586493666212261644e+01 4.218139165363822500e+15
4.594832745605374669e+01 4.245547840820393500e+15
4.603171824998487693e+01 4.273418287807875000e+15
4.611510904391601429e+01 4.301743299868188000e+15
4.619849983784715164e+01 4.330514914729314500e+15
4.628189063177828189e+01 4.359724377248893500e+15
4.636528142570941213e+01 4.389362101859547500e+15
4.644867221964054238e+01 4.419417634723698500e+15
4.653206301357167263e+01 4.449879615645759500e+15
4.661545380750280998e+01 4.480735739980485000e+15
4.669884460143394023e+01 4.511972720680758000e+15
4.678223539536507047e+01 4.543576250661178000e+15
4.686562618929620072e+01 4.575530965751329000e+15
4.694901698322733097e+01 4.607820408386069000e+15
4.703240777715846832e+01 4.640426992366253000e+15
4.711579857108959857e+01 4.673331968920601000e+15
4.719918936502072881e+01 4.706515394345001000e+15
4.728258015895185906e+01 4.739956099590595000e+15
4.736597095288298931e+01 4.773631662055644000e+15
4.744936174681412666e+01 4.807518380003318000e+15
4.753275254074525691e+01 4.841591249905993000e+15
4.761614333467638716e+01 4.875823947162473000e+15
4.769953412860751740e+01 4.910188810515015000e+15
4.778292492253864765e+01 4.944656830670258000e+15
4.786631571646979211e+01 4.979197643409117000e+15
4.794970651040092235e+01 5.013779527782455000e+15
4.803309730433205260e+01 5.048369409651708000e+15
4.811648809826318285e+01 5.082932871141549000e+15
4.819987889219431310e+01 5.117434166324725000e+15
4.828326968612545045e+01 5.151836243657655000e+15
4.836666048005658070e+01 5.186100775446224000e+15
