# frequency_cm-1 spectrum_au
1.084080321104716482e+01 4.213703347145933000e+15
1.092419400497829507e+01 4.207427942640899500e+15
1.100758479890942709e+01 4.201121632078109000e+15
1.109097559284056089e+01 4.194784312417326000e+15
1.117436638677169292e+01 4.188415896962516000e+15
1.125775718070282494e+01 4.182016316532919500e+15
1.134114797463395519e+01 4.175585520512983500e+15
1.142453876856508721e+01 4.169123478009119500e+15
1.150792956249621923e+01 4.162630178840731500e+15
1.159132035642735303e+01 4.156105634630752500e+15
1.167471115035848506e+01 4.149549879751475000e+15
1.175810194428961708e+01 4.142962972390703000e+15
1.184149273822074733e+01 4.136344995443775500e+15
1.192488353215187935e+01 4.129696057430931000e+15
1.200827432608301315e+01 4.123016293411718000e+15
1.209166512001414517e+01 4.116305865808014500e+15
1.217505591394527720e+01 4.109564965250052000e+15
1.225844670787640744e+01 4.102793811323539500e+15
1.234183750180753947e+01 4.095992653305296500e+15
1.242522829573867327e+01 4.089161770880086000e+15
1.250861908966980529e+01 4.082301474801561500e+15
1.259200988360093731e+01 4.075412107490447000e+15
1.267540067753206934e+01 4.068494043583306500e+15
1.275879147146319958e+01 4.061547690508518000e+15
1.284218226539433338e+01 4.054573488948629500e+15
1.292557305932546541e+01 4.047571913248509000e+15
1.300896385325659743e+01 4.040543471821697000e+15
1.309235464718772946e+01 4.033488707502921500e+15
1.317574544111885970e+01 4.026408197834214500e+15
1.325913623504999350e+01 4.019302555294838000e+15
1.334252702898112553e+01 4.012172427485412500e+15
1.342591782291225755e+01 4.005018497336870500e+15
1.350930861684338957e+01 3.997841483122298500e+15
1.359269941077451982e+01 3.990642138568568500e+15
1.367609020470565184e+01 3.983421252798348000e+15
1.375948099863678564e+01 3.976179650342446000e+15
1.384287179256791767e+01 3.968918190993304000e+15
1.392626258649904969e+01 3.961637769648415000e+15
1.400965338043017994e+01 3.954339316121946500e+15
1.409304417436131196e+01 3.947023794925882500e+15
1.417643496829244576e+01 3.939692204941099000e+15
1.425982576222357778e+01 3.932345579069205500e+15
1.434321655615470981e+01 3.924984983854579500e+15
1.442660735008584183e+01 3.917611519050803000e+15
1.450999814401697208e+01 3.910226317152050000e+15
1.459338893794810588e+01 3.902830542845867000e+15
1.467677973187923790e+01 3.895425392429845000e+15
1.476017052581036992e+01 3.888012093261658500e+15
1.484356131974150195e+01 3.880591903061233000e+15
1.492695211367263219e+01 3.873166109237351000e+15
1.501034290760376599e+01 3.865736028110445500e+15
1.509373370153489802e+01 3.858303004249957500e+15
1.517712449546603004e+01 3.850868409573774000e+15
1.526051528939716206e+01 3.843433642575728500e+15
1.534390608332829409e+01 3.836000127394972000e+15
1.542729687725942611e+01 3.828569312980402500e+15
1.551068767119055813e+01 3.821142672129090000e+15
1.559407846512169016e+01 3.813721700521254500e+15
1.567746925905282218e+01 3.806307915756792500e+15
1.576086005298395420e+01 3.798902856312430000e+15
1.584425084691508445e+01 3.791508080551755500e+15
1.592764164084621825e+01 3.784125165630244500e+15
1.601103243477734850e+01 3.776755706425807000e+15
1.609442322870848230e+01 3.769401314483662000e+15
1.617781402263961610e+01 3.762063616852023000e+15
1.626120481657074635e+01 3.754744254985063500e+15
1.634459561050187659e+01 3.747444883577779000e+15
1.642798640443301039e+01 3.740167169449647000e+15
1.651137719836414419e+01 3.732912790364612500e+15
1.659476799229527444e+01 3.725683433851322000e+15
1.667815878622640469e+01 3.718480796013438000e+15
1.676154958015753849e+01 3.711306580377028500e+15
1.684494037408866873e+01 3.704162496688079000e+15
1.692833116801980253e+01 3.697050259706749000e+15
1.701172196195093633e+01 3.689971588015978000e+15
1.709511275588206658e+01 3.682928202839313000e+15
1.717850354981319683e+01 3.675921826846845500e+15
1.726189434374433063e+01 3.668954182941018000e+15
1.734528513767546087e+01 3.662026993097282500e+15
1.742867593160659467e+01 3.655141977154101000e+15
1.751206672553772847e+01 3.648300851658665500e+15
1.759545751946885872e+01 3.641505328679896500e+15
1.767884831339998897e+01 3.634757114646403000e+15
1.776223910733112277e+01 3.628057909185685500e+15
1.784562990126225657e+01 3.621409403998211000e+15
1.792902069519338681e+01 3.614813281697354500e+15
1.801241148912452061e+01 3.608271214682816500e+15
1.809580228305565086e+01 3.601784864039449000e+15
1.817919307698678111e+01 3.595355878435815000e+15
1.826258387091791491e+01 3.588985893010833000e+15
1.834597466484904515e+01 3.582676528307232000e+15
1.842936545878017895e+01 3.576429389209518500e+15
1.851275625271130920e+01 3.570246063884260000e+15
1.859614704664244300e+01 3.564128122748219500e+15
1.867953784057357680e+01 3.558077117406215500e+15
1.876292863450470705e+01 3.552094579693194500e+15
1.884631942843584085e+01 3.546182020642834500e+15
1.892971022236697110e+01 3.540340929483983000e+15
1.901310101629810489e+01 3.534572772693114000e+15
1.909649181022923514e+01 3.528878993023817000e+15
1.917988260416036539e+01 3.523261008570869500e+15
1.926327339809149919e+01 3.517720211802829000e+15
1.934666419202262944e+01 3.512257968655863000e+15
1.943005498595376324e+01 3.506875617635368500e+15
1.951344577988489348e+01 3.501574468886213000e+15
1.959683657381602728e+01 3.496355803316236000e+15
1.968022736774716108e+01 3.491220871694145500e+15
1.976361816167829133e+01 3.486170893812352500e+15
1.984700895560942513e+01 3.481207057592693000e+15
1.993039974954055538e+01 3.476330518248016500e+15
2.001379054347168918e+01 3.471542397384082500e+15
2.009718133740281942e+01 3.466843782242898000e+15
2.018057213133394967e+01 3.462235724788696500e+15
2.026396292526508347e+01 3.457719240896741000e+15
2.034735371919621372e+01 3.453295309534128500e+15
2.043074451312735107e+01 3.448964871920073000e+15
2.051413530705848132e+01 3.444728830705119500e+15
2.059752610098961156e+01 3.440588049146959500e+15
2.068091689492074536e+01 3.436543350278453000e+15
2.076430768885187561e+01 3.432595516093662500e+15
2.084769848278300941e+01 3.428745286713853500e+15
2.093108927671413966e+01 3.424993359559896000e+15
2.101448007064526990e+01 3.421340388502360000e+15
2.109787086457640370e+01 3.417786983058625500e+15
2.118126165850753395e+01 3.414333707520116000e+15
2.126465245243867130e+01 3.410981080112632500e+15
2.134804324636980155e+01 3.407729572125812000e+15
2.143143404030093180e+01 3.404579607069793000e+15
2.151482483423206560e+01 3.401531559795488000e+15
2.159821562816319584e+01 3.398585755589984000e+15
2.168160642209432964e+01 3.395742469305460000e+15
2.176499721602545989e+01 3.393001924447685000e+15
2.184838800995659014e+01 3.390364292251552500e+15
2.193177880388772394e+01 3.387829690777824000e+15
2.201516959781885419e+01 3.385398183910644000e+15
2.209856039174999154e+01 3.383069780479939500e+15
2.218195118568112179e+01 3.380844433236786000e+15
2.226534197961225203e+01 3.378722037893314500e+15
2.234873277354338583e+01 3.376702432106958000e+15
2.243212356747451608e+01 3.374785394487319000e+15
2.251551436140564988e+01 3.372970643576354500e+15
2.259890515533678013e+01 3.371257836770520500e+15
2.268229594926791037e+01 3.369646569297565500e+15
2.276568674319904417e+01 3.368136373135748500e+15
2.284907753713017442e+01 3.366726715934804000e+15
2.293246833106130822e+01 3.365416999907177500e+15
2.301585912499243847e+01 3.364206560726014500e+15
2.309924991892357582e+01 3.363094666401876000e+15
2.318264071285470607e+01 3.362080516157621000e+15
2.326603150678583631e+01 3.361163239265843500e+15
2.334942230071697011e+01 3.360341893902674000e+15
2.343281309464810036e+01 3.359615465998672000e+15
2.351620388857923416e+01 3.358982868051322000e+15
2.359959468251036441e+01 3.358442937980100500e+15
2.368298547644149465e+01 3.357994437914777500e+15
2.376637627037262845e+01 3.357636053051837000e+15
2.384976706430375870e+01 3.357366390460652500e+15
2.393315785823489605e+01 3.357183977924640000e+15
2.401654865216602630e+01 3.357087262749482500e+15
2.409993944609715655e+01 3.357074610655456500e+15
2.418333024002829035e+01 3.357144304573910000e+15
2.426672103395942059e+01 3.357294543567116500e+15
2.435011182789055439e+01 3.357523441686713500e+15
2.443350262182168464e+01 3.357829026893582000e+15
2.451689341575281489e+01 3.358209240007135000e+15
2.460028420968394869e+01 3.358661933651865000e+15
2.468367500361507894e+01 3.359184871264307000e+15
2.476706579754621629e+01 3.359775726154638500e+15
2.485045659147734654e+01 3.360432080563349000e+15
2.493384738540847678e+01 3.361151424817242500e+15
2.501723817933961058e+01 3.361931156493221500e+15
2.510062897327074083e+01 3.362768579695654000e+15
2.518401976720187463e+01 3.363660904347481000e+15
2.526741056113300488e+01 3.364605245588417500e+15
2.535080135506413868e+01 3.365598623227064500e+15
2.543419214899526892e+01 3.366637961291680500e+15
2.551758294292639917e+01 3.367720087685401000e+15
2.560097373685753652e+01 3.368841733890535000e+15
2.568436453078866677e+01 3.369999534833441500e+15
2.576775532471980057e+01 3.371190028832286500e+15
2.585114611865093082e+01 3.372409657661990000e+15
2.593453691258206106e+01 3.373654766759290500e+15
2.601792770651319486e+01 3.374921605556807500e+15
2.610131850044432511e+01 3.376206327946830000e+15
2.618470929437545891e+01 3.377504992933328500e+15
2.626810008830658916e+01 3.378813565388551000e+15
2.635149088223771940e+01 3.380127917003182000e+15
2.643488167616885320e+01 3.381443827435663000e+15
2.651827247009998700e+01 3.382756985593366000e+15
2.660166326403112080e+01 3.384062991123925000e+15
2.668505405796225105e+01 3.385357356120771000e+15
2.676844485189338130e+01 3.386635507006903000e+15
2.685183564582451510e+01 3.387892786644306500e+15
2.693522643975564534e+01 3.389124456672396000e+15
2.701861723368677914e+01 3.390325700025850500e+15
2.710200802761790939e+01 3.391491623750210000e+15
2.718539882154903964e+01 3.392617262011108500e+15
2.726878961548017344e+01 3.393697579355372000e+15
2.735218040941130369e+01 3.394727474220228500e+15
2.743557120334244104e+01 3.395701782716834500e+15
2.751896199727357128e+01 3.396615282643845500e+15
2.760235279120470153e+01 3.397462697768271500e+15
2.768574358513583533e+01 3.398238702380821000e+15
2.776913437906696558e+01 3.398937926105789000e+15
2.785252517299809938e+01 3.399554958983243500e+15
2.793591596692922963e+01 3.400084356819244500e+15
2.801930676086035987e+01 3.400520646783019500e+15
2.810269755479149367e+01 3.400858333303542500e+15
2.818608834872262392e+01 3.401091904196857500e+15
2.826947914265376127e+01 3.401215837040620500e+15
2.835286993658489152e+01 3.401224605859192500e+15
2.843626073051602532e+01 3.401112687976447500e+15
2.851965152444715557e+01 3.400874571168613500e+15
2.860304231837828581e+01 3.400504761018487500e+15
2.868643311230941961e+01 3.399997788483264000e+15
2.876982390624054986e+01 3.399348217682809500e+15
2.885321470017168366e+01 3.398550653903037500e+15
2.893660549410281391e+01 3.397599751719223000e+15
2.901999628803394415e+01 3.396490223349878500e+15
2.910338708196508151e+01 3.395216847134393500e+15
2.918677787589621175e+01 3.393774476122962500e+15
2.927016866982734555e+01 3.392158046818932000e+15
2.935355946375847580e+01 3.390362587967540000e+15
2.943695025768960605e+01 3.388383229453631500e+15
2.952034105162073985e+01 3.386215211219637500e+15
2.960373184555187009e+01 3.383853892220235000e+15
2.968712263948300389e+01 3.381294759370109500e+15
2.977051343341413414e+01 3.378533436445128000e+15
2.985390422734526439e+01 3.375565692985316500e+15
2.993729502127640174e+01 3.372387453029493500e+15
3.002068581520753199e+01 3.368994803817914500e+15
3.010407660913866579e+01 3.365384004313160000e+15
3.018746740306979603e+01 3.361551493559167000e+15
3.027085819700092628e+01 3.357493898844211500e+15
3.035424899093206008e+01 3.353208043635756500e+15
3.043763978486319033e+01 3.348690955260924500e+15
3.052103057879432413e+01 3.343939872316924000e+15
3.060442137272545438e+01 3.338952251711881000e+15
3.068781216665658818e+01 3.333725775433088000e+15
3.077120296058771842e+01 3.328258356894656000e+15
3.085459375451885222e+01 3.322548146909461000e+15
3.093798454844998602e+01 3.316593539229477500e+15
3.102137534238111627e+01 3.310393175641844000e+15
3.110476613631225007e+01 3.303945950593237000e+15
3.118815693024338032e+01 3.297251015322563000e+15
3.127154772417451056e+01 3.290307781480637000e+15
3.135493851810564436e+01 3.283115924207123000e+15
3.143832931203677461e+01 3.275675384682721000e+15
3.152172010596790841e+01 3.267986372104299000e+15
3.160511089989903866e+01 3.260049365077413000e+15
3.168850169383016890e+01 3.251865112447987500e+15
3.177189248776130626e+01 3.243434633524363500e+15
3.185528328169243650e+01 3.234759217701084500e+15
3.193867407562357030e+01 3.225840423495552500e+15
3.202206486955469700e+01 3.216680076973654000e+15
3.210545566348582724e+01 3.207280269575562500e+15
3.218884645741696460e+01 3.197643355362826500e+15
3.227223725134809484e+01 3.187771947652357500e+15
3.235562804527923220e+01 3.177668915100242500e+15
3.243901883921036244e+01 3.167337377202774500e+15
3.252240963314149269e+01 3.156780699259695500e+15
3.260580042707262294e+01 3.146002486776586000e+15
3.268919122100375318e+01 3.135006579399561000e+15
3.277258201493489054e+01 3.123797044297328500e+15
3.285597280886602078e+01 3.112378169127570000e+15
3.293936360279715103e+01 3.100754454504680500e+15
3.302275439672828838e+01 3.088930606092313500e+15
3.310614519065941863e+01 3.076911526266212000e+15
3.318953598459054888e+01 3.064702305451622000e+15
3.327292677852167913e+01 3.052308213076193500e+15
3.335631757245280937e+01 3.039734688281989000e+15
3.343970836638394672e+01 3.026987330316706000e+15
3.352309916031507697e+01 3.014071888723929000e+15
3.360648995424620722e+01 3.000994253300722000e+15
3.368988074817733747e+01 2.987760443919672500e+15
3.377327154210847482e+01 2.974376600185768500e+15
3.385666233603960507e+01 2.960848971016353000e+15
3.394005312997073531e+01 2.947183904125929500e+15
3.402344392390187267e+01 2.933387835510983000e+15
3.410683471783300291e+01 2.919467278899043000e+15
3.419022551176413316e+01 2.905428815254796500e+15
3.427361630569526341e+01 2.891279082331253000e+15
3.435700709962639365e+01 2.877024764310513500e+15
3.444039789355753101e+01 2.862672581579281000e+15
3.452378868748866125e+01 2.848229280640586500e+15
3.460717948141979150e+01 2.833701624189580500e+15
3.469057027535092175e+01 2.819096381420080500e+15
3.477396106928205910e+01 2.804420318511213500e+15
3.485735186321318935e+01 2.789680189398537500e+15
3.494074265714431959e+01 2.774882726766784000e+15
3.502413345107545695e+01 2.760034633364861500e+15
3.510752424500658719e+01 2.745142573591252500e+15
3.519091503893771744e+01 2.730213165412763000e+15
3.527430583286884769e+01 2.715252972587573500e+15
3.535769662679997793e+01 2.700268497254453000e+15
3.544108742073111529e+01 2.685266172847923500e+15
3.552447821466224553e+01 2.670252357382628500e+15
3.560786900859337578e+01 2.655233327094563000e+15
3.569125980252451313e+01 2.640215270459839000e+15
3.577465059645564338e+01 2.625204282566311500e+15
3.585804139038677363e+01 2.610206359887647000e+15
3.594143218431790388e+01 2.595227395399442000e+15
3.602482297824904123e+01 2.580273174099643500e+15
3.610821377218017147e+01 2.565349368868530000e+15
3.619160456611130172e+01 2.550461536723749500e+15
3.627499536004243197e+01 2.535615115427279500e+15
3.635838615397356222e+01 2.520815420435980000e+15
3.644177694790469957e+01 2.506067642233395000e+15
3.652516774183582982e+01 2.491376843977325000e+15
3.660855853576696006e+01 2.476747959494482000e+15
3.669194932969809031e+01 2.462185791597502500e+15
3.677534012362922766e+01 2.447695010723288500e+15
3.685873091756035791e+01 2.433280153875035000e+15
3.694212171149148816e+01 2.418945623841597000e+15
3.702551250542261840e+01 2.404695688736069000e+15
3.710890329935374865e+01 2.390534481771450500e+15
3.719229409328488600e+01 2.376466001320741500e+15
3.727568488721602336e+01 2.362494111204108500e+15
3.735907568114715360e+01 2.348622541233838500e+15
3.744246647507828385e+01 2.334854887963842000e+15
3.752585726900941410e+01 2.321194615658868500e+15
3.760924806294055145e+01 2.307645057461347500e+15
3.769263885687168170e+01 2.294209416744401000e+15
3.777602965080281194e+01 2.280890768633358000e+15
3.785942044473394219e+01 2.267692061698690000e+15
3.794281123866507244e+01 2.254616119788495000e+15
3.802620203259620979e+01 2.241665644011506000e+15
3.810959282652734004e+01 2.228843214827905750e+15
3.819298362045847028e+01 2.216151294276910750e+15
3.827637441438960053e+01 2.203592228301092750e+15
3.835976520832073078e+01 2.191168249155665500e+15
3.844315600225186813e+01 2.178881477912304000e+15
3.852654679618299838e+01 2.166733927045053750e+15
3.860993759011412862e+01 2.154727503056226250e+15
3.869332838404525887e+01 2.142864009186475250e+15
3.877671917797638912e+01 2.131145148147812500e+15
3.886010997190752647e+01 2.119572524922846000e+15
3.894350076583865672e+01 2.108147649563135000e+15
3.902689155976978697e+01 2.096871940042271000e+15
3.911028235370091721e+01 2.085746725099438500e+15
3.919367314763205457e+01 2.074773247115677000e+15
3.927706394156319192e+01 2.063952664977534000e+15
3.936045473549432216e+01 2.053286056946667250e+15
3.944384552942545241e+01 2.042774423521305750e+15
3.952723632335658266e+01 2.032418690280305750e+15
3.961062711728771291e+01 2.022219710716355750e+15
3.969401791121885026e+01 2.012178269042122500e+15
3.977740870514998051e+01 2.002295082970909000e+15
3.986079949908111075e+01 1.992570806473957250e+15
3.994419029301224100e+01 1.983006032488335750e+15
4.002758108694337835e+01 1.973601295610858750e+15
4.011097188087450860e+01 1.964357074730018500e+15
4.019436267480563885e+01 1.955273795634186000e+15
4.027775346873676909e+01 1.946351833559248000e+15
4.036114426266789934e+01 1.937591515706885750e+15
4.044453505659903669e+01 1.928993123693489250e+15
4.052792585053016694e+01 1.920556895974054250e+15
4.061131664446129719e+01 1.912283030186653500e+15
4.069470743839242743e+01 1.904171685471783250e+15
4.077809823232355768e+01 1.896222984713615750e+15
4.086148902625470214e+01 1.888437016742451500e+15
4.094487982018583239e+01 1.880813838477556250e+15
4.102827061411696263e+01 1.873353477006832750e+15
4.111166140804809288e+01 1.866055931625336250e+15
4.119505220197922313e+01 1.858921175801732000e+15
4.127844299591036048e+01 1.851949159092258250e+15
4.136183378984149073e+01 1.845139809002177000e+15
4.144522458377262097e+01 1.838493032788284500e+15
4.152861537770375122e+01 1.832008719203339000e+15
4.161200617163488147e+01 1.825686740181666750e+15
4.169539696556601882e+01 1.819526952472779750e+15
4.177878775949714907e+01 1.813529199219444750e+15
4.186217855342827932e+01 1.807693311473610750e+15
4.194556934735940956e+01 1.802019109661039250e+15
4.202896014129053981e+01 1.796506404997898250e+15
4.211235093522167716e+01 1.791155000837507750e+15
4.219574172915280741e+01 1.785964693982828500e+15
4.227913252308393766e+01 1.780935275926767750e+15
4.236252331701506790e+01 1.776066534054100000e+15
4.244591411094619815e+01 1.771358252787367250e+15
4.252930490487734261e+01 1.766810214674832500e+15
4.261269569880847286e+01 1.762422201438522000e+15
4.269608649273960310e+01 1.758193994966382500e+15
4.277947728667073335e+01 1.754125378252131250e+15
4.286286808060186360e+01 1.750216136293031750e+15
4.294625887453300095e+01 1.746466056934528750e+15
4.302964966846413120e+01 1.742874931667912250e+15
4.311304046239526144e+01 1.739442556376838250e+15
4.319643125632639169e+01 1.736168732049641000e+15
4.327982205025752194e+01 1.733053265426746750e+15
4.336321284418865929e+01 1.730095969617112000e+15
4.344660363811978954e+01 1.727296664659846250e+15
4.352999443205091978e+01 1.724655178044581500e+15
4.361338522598205003e+01 1.722171345185889000e+15
4.369677601991318028e+01 1.719845009851812500e+15
4.378016681384431763e+01 1.717676024545086500e+15
4.386355760777544788e+01 1.715664250847783750e+15
4.394694840170657812e+01 1.713809559710434250e+15
4.403033919563770837e+01 1.712111831706436250e+15
4.411372998956883862e+01 1.710570957230824000e+15
4.419712078349998308e+01 1.709186836669888000e+15
4.428051157743111332e+01 1.707959380504497000e+15
4.436390237136224357e+01 1.706888509390233500e+15
4.444729316529337382e+01 1.705974154173547500e+15
4.453068395922450406e+01 1.705216255875201250e+15
4.461407475315564142e+01 1.704614765619951250e+15
4.469746554708677166e+01 1.704169644519716250e+15
4.478085634101790191e+01 1.703880863511771500e+15
4.486424713494903216e+01 1.703748403150743000e+15
4.494763792888016241e+01 1.703772253343610000e+15
4.503102872281129976e+01 1.703952413041637500e+15
4.511441951674243001e+01 1.704288889882034500e+15
4.519781031067356025e+01 1.704781699774008000e+15
4.528120110460469050e+01 1.705430866436751750e+15
4.536459189853582075e+01 1.706236420878084250e+15
4.544798269246695810e+01 1.707198400826413500e+15
4.553137348639808835e+01 1.708316850097771500e+15
4.561476428032921859e+01 1.709591817912017500e+15
4.569815507426034884e+01 1.711023358147083750e+15
4.578154586819148619e+01 1.712611528536322750e+15
4.586493666212261644e+01 1.714356389800591750e+15
4.594832745605374669e+01 1.716258004717016000e+15
4.603171824998487693e+01 1.718316437128834000e+15
4.611510904391601429e+01 1.720531750878824500e+15
4.619849983784715164e+01 1.722904008684719250e+15
4.628189063177828189e+01 1.725433270935985250e+15
4.636528142570941213e+01 1.728119594424249750e+15
4.644867221964054238e+01 1.730963030994522250e+15
4.653206301357167263e+01 1.733963626129495750e+15
4.661545380750280998e+01 1.737121417439494500e+15
4.669884460143394023e+01 1.740436433093646000e+15
4.678223539536507047e+01 1.743908690148900500e+15
4.686562618929620072e+01 1.747538192808035750e+15
4.694901698322733097e+01 1.751324930585911250e+15
4.703240777715846832e+01 1.755268876386422000e+15
4.711579857108959857e+01 1.759369984490707000e+15
4.719918936502072881e+01 1.763628188455807250e+15
4.728258015895185906e+01 1.768043398906743000e+15
4.736597095288298931e+01 1.772615501249122250e+15
4.744936174681412666e+01 1.777344353264398000e+15
4.753275254074525691e+01 1.782229782622378250e+15
4.761614333467638716e+01 1.787271584271898250e+15
4.769953412860751740e+01 1.792469517746360250e+15
4.778292492253864765e+01 1.797823304347240500e+15
4.786631571646979211e+01 1.803332624233573000e+15
4.794970651040092235e+01 1.808997113387622000e+15
4.803309730433205260e+01 1.814816360487815750e+15
4.811648809826318285e+01 1.820789903652511250e+15
4.819987889219431310e+01 1.826917227093350750e+15
4.828326968612545045e+01 1.833197757633591500e+15
4.836666048005658070e+01 1.839630861133659250e+15
