# F(k,t) correlation function
# Reference time: 0.001 ps
# lag_time_ps	F(k,t)
0.000000	682.04389198
1.000000	-30.20760203
2.001000	-33.16391472
3.002000	72.25875569
4.002000	-128.10821509
5.002000	10.74239977
6.002000	114.45390043
7.003000	-17.41412663
8.004000	-8.70601673
9.005000	65.46370194
10.006000	15.86331703
11.007000	-149.67349027
12.008000	-73.97966395
13.009000	24.28809705
14.010000	-19.27221597
15.011000	-41.46118710
16.012000	1.02731570
17.013000	-47.77481286
18.014000	8.91431710
19.015000	51.37358535
20.016000	70.56226272
21.017000	-16.47758522
22.018000	18.10104987
23.019000	108.40939366
24.020000	25.65902400
25.021000	22.49265211
26.021000	-5.64048776
27.021000	-41.83050619
28.021000	159.37631159
29.021000	39.89915463
30.021000	-29.54264042
31.021000	-10.75928657
32.021000	-90.30760813
33.021000	-1.00330485
34.021000	-3.56986165
35.021000	118.65078327
36.021000	-20.60187476
37.021000	20.48958568
38.021000	20.85528473
39.021000	71.18190876
40.021000	17.51427075
41.021000	18.98993614
42.021000	23.94783657
43.021000	-106.36427742
44.021000	12.84832777
45.021000	21.75820161
46.021000	43.74415640
47.021000	32.45111166
48.021000	-23.80037856
49.021000	3.11397661
50.021000	-47.43705349
51.021000	-75.54429213
52.021000	20.17149035
53.021000	30.42621054
54.021000	-22.14427134
55.021000	37.51158443
56.021000	4.11422113
57.021000	20.25054760
58.021000	60.74309284
59.021000	-30.80235520
60.021000	-98.45094778
61.021000	39.18254407
