# F(k,t) correlation function
# Reference time: 0.001 ps
# lag_time_ps	F(k,t)
0.000000	692.21525283
1.000000	-27.38226654
2.001000	-79.82838308
3.002000	34.02140380
4.002000	179.77851645
5.002000	-72.34962834
6.002000	0.15692983
7.003000	-49.93982041
8.004000	-26.20903664
9.005000	-78.36313772
10.006000	-124.21899828
11.007000	15.71758219
12.008000	-1.09857268
13.009000	5.61600889
14.010000	-64.29925273
15.011000	-18.77940186
16.012000	-17.33538969
17.013000	35.75277190
18.014000	74.66148995
19.015000	-32.79272736
20.016000	32.89519491
21.017000	-49.30562961
22.018000	-7.25252903
23.019000	-65.92509395
24.020000	-16.89862348
25.021000	-57.19228435
26.021000	-10.01759367
27.021000	-16.08461167
28.021000	49.48391554
29.021000	26.06611845
30.021000	2.89941023
31.021000	-32.52526345
32.021000	-44.65191260
33.021000	23.07028129
34.021000	19.09472167
35.021000	-68.04110900
36.021000	-51.90557281
37.021000	-36.19997646
38.021000	-76.39876312
39.021000	-31.41856590
40.021000	-69.46898366
41.021000	12.56913002
42.021000	38.97143235
43.021000	85.44946264
44.021000	-43.34980800
45.021000	10.80452814
46.021000	14.62910122
47.021000	-89.80707679
48.021000	175.60269956
49.021000	-59.15825934
50.021000	-44.78278390
51.021000	-12.24877989
52.021000	61.95686489
53.021000	-2.93114575
54.021000	45.78910070
55.021000	-19.13252083
56.021000	9.96909090
57.021000	-10.90080107
58.021000	99.91648061
59.021000	28.89204972
60.021000	86.03474593
61.021000	52.65264901
62.021000	28.63391692
63.021000	-27.56097081
64.021000	-95.70735012
65.021000	-16.87054239
66.021000	-29.07029937
67.021000	12.52620331
68.021000	2.06581860
69.021000	54.25037396
70.021000	-13.83012879
71.021000	-33.13997052
72.021000	63.11427411
73.021000	157.94444871
74.021000	59.48056848
75.021000	-27.28614001
76.021000	157.60011225
77.021000	-100.27666789
78.021000	134.92083899
79.021000	-55.40154163
80.021000	8.91246075
81.021000	39.99796967
82.021000	-12.62130490
83.021000	-101.93408615
