# Master F(k,t) file for bussi_langevin_finiteq_coupling_0epos00 - k=1.00
# Cumulative average across 1 replicas
# Time grid: 0 to 1000.000 ps with 10001 points (dt = 0.1 ps)
# Valid data points: 9991 (with at least 1 sample)
# Sample count range: 1 to 1
# Generated by process_fskt_only.py
# Columns: lag_time fskt
lag_time	fskt
0.1	1.414721799183351
0.2	1.4166789629471492
0.30000000000000004	1.3561487092952222
0.4	1.292613811152605
0.5	1.2792817062581276
0.6000000000000001	1.310593529430118
0.7000000000000001	1.3488790528316323
0.8	1.3616031628419332
0.9	1.3489885980207967
1.0	1.3234166912758472
1.1	1.2972379011062223
1.2000000000000002	1.2781476682518031
1.3	1.2655164168897883
1.4000000000000001	1.2578509350701652
1.5	1.2536580108429225
1.6	1.251549078801233
1.7000000000000002	1.2507485400031393
1.8	1.250703300027786
1.9000000000000001	1.2508605779156017
2.0	1.2506675927070152
2.1	1.2496485495696426
2.2	1.2477655575223476
2.3000000000000003	1.2451353439791535
2.4000000000000004	1.241874812607505
2.5	1.2381008670748475
2.6	1.2339304110486256
2.7	1.2294897248056866
2.8000000000000003	1.2249447157268023
2.9000000000000004	1.2204717577716369
3.0	1.2162472249608969
3.1	1.212447491315289
3.2	1.2092489308555194
3.3000000000000003	1.2067518417273038
3.4000000000000004	1.2047013894458658
3.5	1.2027391956283358
3.6	1.2005068697815682
3.7	1.1976460214124154
3.8000000000000003	1.1937982600277313
3.9000000000000004	1.1886051953851453
4.0	1.181864564234974
4.1000000000000005	1.1739768036494036
4.2	1.1654877629530205
4.3	1.1569432914704105
4.4	1.1488892385261598
4.5	1.1418714534448544
4.6000000000000005	1.1364357855510803
4.7	1.1331196181111716
4.800000000000001	1.1319838825990498
4.9	1.1323685811324138
5.0	1.133553709527251
5.1000000000000005	1.1348192635995473
5.2	1.1354452391652898
5.300000000000001	1.134711632040465
5.4	1.1318984380410593
5.5	1.1262880970153704
5.6000000000000005	1.1176809198028594
5.7	1.107032526270777
5.800000000000001	1.0954548370934882
5.9	1.0840597729453583
6.0	1.0739592545007537
6.1000000000000005	1.0662652024340387
6.2	1.0620895374195798
6.300000000000001	1.062544180131743
6.4	1.0684654476772062
6.5	1.079181947598643
6.6000000000000005	1.0935093239867368
6.7	1.1102627938206897
6.800000000000001	1.128257574079706
6.9	1.1463088817429885
7.0	1.1632319337897405
7.1000000000000005	1.1778419471991664
7.2	1.1889541391162324
7.300000000000001	1.1956746075919582
7.4	1.198244158439602
7.5	1.1971802479890299
7.6000000000000005	1.193000332570108
7.7	1.186221868512702
7.800000000000001	1.1773623121466787
7.9	1.1669391198019041
8.0	1.1554697478082439
8.1	1.1434716524955648
8.200000000000001	1.1314364346052281
8.3	1.119708445275817
8.4	1.1085799831602563
