# Density autocorrelation tracking
# Output period: 1000 steps
# Reference interval: 294449 steps
# kmag = 1.0, num_wavevectors = 50
# t0_step t0(ps) t_step t(ps) F(k,t)
588900 708.415428 689000 826.065571 1.707593
588900 708.415428 690000 827.246204 1.616619
588900 708.415428 691000 828.443398 1.688325
588900 708.415428 692000 829.615167 1.615367
588900 708.415428 693000 830.779671 1.690773
588900 708.415428 694000 831.970816 1.577228
588900 708.415428 695000 833.145224 1.625759
588900 708.415428 696000 834.368364 1.726899
588900 708.415428 697000 835.522810 1.643259
588900 708.415428 698000 836.697256 1.666987
588900 708.415428 699000 837.876260 1.736515
588900 708.415428 700000 839.049695 1.577797
588900 708.415428 701000 840.249105 1.644247
588900 708.415428 702000 841.430344 1.609133
588900 708.415428 703000 842.618727 1.727501
588900 708.415428 704000 843.835317 1.639853
588900 708.415428 705000 845.005077 1.647696
588900 708.415428 706000 846.251095 1.606843
588900 708.415428 707000 847.502074 1.756512
588900 708.415428 708000 848.685688 1.733586
588900 708.415428 709000 849.877722 1.752937
588900 708.415428 710000 851.027348 1.693654
588900 708.415428 711000 852.257057 1.642379
588900 708.415428 712000 853.454741 1.715863
588900 708.415428 713000 854.626188 1.509491
588900 708.415428 714000 855.782846 1.670202
588900 708.415428 715000 856.947594 1.684187
588900 708.415428 716000 858.116979 1.748906
588900 708.415428 717000 859.294822 1.792786
588900 708.415428 718000 860.470035 1.703951
588900 708.415428 719000 861.619767 1.670789
588900 708.415428 720000 862.775170 1.757211
588900 708.415428 721000 863.960380 1.694006
588900 708.415428 722000 865.131138 1.634622
588900 708.415428 723000 866.306423 1.658842
588900 708.415428 724000 867.483073 1.682924
588900 708.415428 725000 868.652664 1.673559
588900 708.415428 726000 869.852013 1.629673
588900 708.415428 727000 871.043120 1.730023
588900 708.415428 728000 872.242264 1.576096
588900 708.415428 729000 873.414558 1.658478
588900 708.415428 730000 874.592393 1.659013
588900 708.415428 731000 875.777706 1.652628
588900 708.415428 732000 876.942195 1.612520
588900 708.415428 733000 878.076633 1.572536
588900 708.415428 734000 879.212611 1.642233
588900 708.415428 735000 880.370113 1.696789
588900 708.415428 736000 881.546034 1.606705
588900 708.415428 737000 882.733612 1.655195
588900 708.415428 738000 883.870428 1.636786
588900 708.415428 739000 885.038978 1.528522
588900 708.415428 740000 886.185866 1.627995
588900 708.415428 741000 887.373835 1.576187
588900 708.415428 742000 888.542109 1.714813
588900 708.415428 743000 889.703932 1.590725
588900 708.415428 744000 890.861320 1.510900
588900 708.415428 745000 892.022596 1.693025
588900 708.415428 746000 893.177844 1.706824
588900 708.415428 747000 894.333452 1.699260
588900 708.415428 748000 895.488675 1.667296
588900 708.415428 749000 896.654140 1.646491
588900 708.415428 750000 897.829626 1.699865
588900 708.415428 751000 898.997300 1.754446
588900 708.415428 752000 900.148810 1.668833
588900 708.415428 753000 901.319872 1.686655
588900 708.415428 754000 902.492330 1.742430
588900 708.415428 755000 903.656634 1.743862
588900 708.415428 756000 904.854510 1.583094
588900 708.415428 757000 906.039134 1.671220
588900 708.415428 758000 907.216812 1.713621
588900 708.415428 759000 908.388698 1.755431
588900 708.415428 760000 909.574414 1.651483
588900 708.415428 761000 910.760086 1.697687
588900 708.415428 762000 911.949385 1.810094
588900 708.415428 763000 913.124555 1.594108
588900 708.415428 764000 914.303177 1.652628
588900 708.415428 765000 915.481029 1.676288
588900 708.415428 766000 916.685364 1.762682
588900 708.415428 767000 917.854713 1.630846
588900 708.415428 768000 919.027696 1.677446
588900 708.415428 769000 920.162809 1.801006
588900 708.415428 770000 921.315394 1.703036
588900 708.415428 771000 922.483912 1.718053
588900 708.415428 772000 923.656119 1.730337
588900 708.415428 773000 924.835507 1.727830
588900 708.415428 774000 926.023127 1.645852
588900 708.415428 775000 927.212474 1.681125
588900 708.415428 776000 928.394851 1.636704
588900 708.415428 777000 929.585556 1.665029
588900 708.415428 778000 930.756960 1.565682
588900 708.415428 779000 931.934094 1.743872
588900 708.415428 780000 933.113037 1.636532
588900 708.415428 781000 934.302221 1.719626
588900 708.415428 782000 935.509628 1.606310
588900 708.415428 783000 936.712205 1.692369
588900 708.415428 784000 937.909390 1.696109
588900 708.415428 785000 939.107924 1.714680
588900 708.415428 786000 940.297157 1.625106
588900 708.415428 787000 941.490094 1.607765
588900 708.415428 788000 942.672388 1.621192
588900 708.415428 789000 943.857447 1.688540
588900 708.415428 790000 945.052519 1.635743
588900 708.415428 791000 946.247613 1.568806
588900 708.415428 792000 947.431072 1.677216
588900 708.415428 793000 948.627786 1.662069
588900 708.415428 794000 949.793247 1.727260
588900 708.415428 795000 950.946306 1.708995
588900 708.415428 796000 952.101215 1.696028
588900 708.415428 797000 953.249263 1.600772
588900 708.415428 798000 954.418665 1.642488
588900 708.415428 799000 955.580356 1.533661
588900 708.415428 800000 956.733504 1.598193
588900 708.415428 801000 957.897763 1.761452
588900 708.415428 802000 959.082788 1.692995
588900 708.415428 803000 960.299708 1.702167
588900 708.415428 804000 961.494033 1.759132
588900 708.415428 805000 962.679309 1.611814
588900 708.415428 806000 963.835605 1.664400
588900 708.415428 807000 964.989664 1.704265
588900 708.415428 808000 966.160922 1.726395
588900 708.415428 809000 967.360260 1.710711
588900 708.415428 810000 968.519739 1.624252
588900 708.415428 811000 969.672881 1.678645
588900 708.415428 812000 970.829103 1.719687
588900 708.415428 813000 971.971379 1.682143
588900 708.415428 814000 973.130945 1.625850
588900 708.415428 815000 974.326386 1.684165
588900 708.415428 816000 975.527629 1.610368
588900 708.415428 817000 976.699137 1.676558
588900 708.415428 818000 977.878219 1.657517
588900 708.415428 819000 979.075886 1.682770
588900 708.415428 820000 980.259970 1.672639
588900 708.415428 821000 981.444036 1.641534
588900 708.415428 822000 982.619789 1.549185
588900 708.415428 823000 983.789782 1.708130
588900 708.415428 824000 984.953930 1.610660
588900 708.415428 825000 986.136651 1.708515
588900 708.415428 826000 987.274982 1.606918
588900 708.415428 827000 988.462765 1.709174
588900 708.415428 828000 989.640337 1.733157
588900 708.415428 829000 990.826327 1.615831
588900 708.415428 830000 991.996528 1.749845
588900 708.415428 831000 993.172674 1.751897
588900 708.415428 832000 994.359879 1.595982
588900 708.415428 833000 995.545000 1.721509
588900 708.415428 834000 996.732086 1.635145
588900 708.415428 835000 997.924661 1.652661
588900 708.415428 836000 999.108371 1.567187
